"","V1","sample_code","Code","D1(cm)","D2(cm)","D3(cm)","D4(cm)","Length(cm)","FW(g)","DW(g)","Bark(%)","Watercontent(g)","Waterpercentage","Notes","DiamClass","Plot...16","SubPlot","Class","Species","Areacm2","Volcm3","X","ID","slope","rsq","Month","Day","Hour","Min","Sample_code1","Sample_code2","ATMP","Date","Time","DateTime","Loc...36","ReadIndex","TimeZone","T1","T2","T3","Soil_moist","Shake","Err_flag","Code_sens","Sensornumber","Serial","Plot...48","Subplot","Loc...50","chambervolume","respiration","correctedArea"
"258",73,352,"10-P6S2C4AA",11.2,10.3,10.9,10.8,39.1,175,95.33,90,79.67,45.5257142857143,NA,10,6,2,4,"AA",424.372791817228,14327.7252177459,77,"76_352_7_28",1.38108638334912,0.999621502401551,7,28,13,40,352,0,0.88337419,"2021-7-28","13:40:00",2021-07-28 13:40:00,"6_2",148,4,15.3125,19.875,22.625,2397,202,0,94206478,28,"TMS-94206478",6,2,"6_2",5e+06,3276292.13575299,7720.31619115688
"259",74,356,"10-P6S2C2FS",10.8,10,10.7,10.1,40,275.1,200.33,98,74.77,27.179207560887,NA,10,6,2,2,"FS",413.278871857118,13591.7864564909,78,"77_356_7_28",3.511282639964,0.999933265540582,7,28,13,43,356,0,0.8832755,"2021-7-28","13:43:00",2021-07-28 13:43:00,"6_2",148,4,15.3125,19.875,22.625,2397,202,0,94206478,28,"TMS-94206478",6,2,"6_2",5e+06,8329964.39807322,20155.7954333391
"260",75,351,"10-P6S2C2AA-b",10,9.4,10.3,10.5,39.5,193.2,140.37,98,52.83,27.3447204968944,NA,10,6,2,2,"AA",399.320523858496,12538.7612509219,79,"78_351_7_28",1.31758216099459,0.999175940338824,7,28,13,46,351,0,0.8832755,"2021-7-28","13:46:00",2021-07-28 13:46:00,"6_2",52,4,15.4375,19.625,22.125,2409,202,0,94206478,28,"TMS-94206478",6,2,"6_2",5e+06,3197069.48181734,8006.27388476096
"261",76,355,"10-P6S2C1FS-b",11.2,10.5,10.5,12.4,40,466.4,292.54,NA,173.86,37.2770154373928,NA,10,6,2,1,"FS",445.072042382861,15626.596018221,80,"79_355_7_28",4.59877685854883,0.999836076469192,7,28,13,48,355,0,0.88317681,"2021-7-28","13:48:00",2021-07-28 13:48:00,"6_2",149,4,15.375,19.875,22.4375,2397,202,0,94206478,28,"TMS-94206478",6,2,"6_2",5e+06,10995323.9350455,24704.5936118069
"262",77,359,"10-P6S2C4FS-b",7.9,10.1,8.2,8,40.8,2398.9,83.23,NA,2315.67,96.5304931426904,NA,10,6,2,4,"FS",346.533193595948,9378.70964609714,81,"80_359_7_28",1.0276313444684,0.99905683370428,7,28,13,51,359,0,0.88317681,"2021-7-28","13:51:00",2021-07-28 13:51:00,"6_2",149,4,15.375,19.875,22.4375,2397,202,0,94206478,28,"TMS-94206478",6,2,"6_2",5e+06,2460067.8135438,7099.08274014349
"263",118,350,"10-P6S2C2AA",10.2,10,10.1,10.2,39.7,261.2,197.81,100,63.39,24.2687595712098,NA,10,6,2,2,"AA",400.851790165753,12785.9006584024,122,"121_350_7_28",0.337401226158017,0.996140496901647,7,28,15,55,350,0,0.88258467,"2021-7-28","15:55:00",2021-07-28 15:55:00,"6_2",157,4,15.5,19.6875,21.9375,2395,202,0,94206478,28,"TMS-94206478",6,2,"6_2",5e+06,825003.603433746,2058.12627927296
"264",119,354,"10-P6S2C1FS",9.2,9.5,12,10.5,40,364.4,214.94,99,149.46,41.0153677277717,NA,10,6,2,1,"FS",427.376006303833,13369.4664163718,123,"122_354_7_28",3.65816952547862,0.999374059720532,7,28,15,57,354,0,0.88258467,"2021-7-28","15:57:00",2021-07-28 15:57:00,"6_2",157,4,15.5,19.6875,21.9375,2395,202,0,94206478,28,"TMS-94206478",6,2,"6_2",5e+06,8943802.40153508,20927.2450245527
"265",120,358,"10-P6S2C4FS",9.9,9.7,9.8,9.4,38.9,309.8,111.99,65,197.81,63.8508715300194,"Heavier Bag (-4g)",10,6,2,4,"FS",380.320360649574,11498.9537728441,124,"123_358_7_28",3.68374318801129,0.999789357520529,7,28,15,59,358,0,0.88248598,"2021-7-28","15:59:00",2021-07-28 15:59:00,"6_2",61,4,15.5,19.5,22.125,2407,202,0,94206478,28,"TMS-94206478",6,2,"6_2",5e+06,8932353.02210522,23486.3918588241
"266",121,349,"10-P6S2C1AA-b",11.7,11.8,11.7,12.2,39.2,417.5,249.48,98,168.02,40.2443113772455,NA,10,6,2,1,"AA",466.404485065183,17293.5020418696,125,"124_349_7_28",1.44326978632072,0.997290186311513,7,28,16,1,349,0,0.88248598,"2021-7-28","16:1:00",2021-07-28 16:01:00,"6_2",61,4,15.5,19.5,22.125,2407,202,0,94206478,28,"TMS-94206478",6,2,"6_2",5e+06,3495580.36902538,7494.74003993948
"267",122,353,"10-P6S2C4AA-b",9.8,9.9,10.1,10.1,40,185.5,95.19,85,90.31,48.6846361185984,NA,10,6,2,4,"AA",396.699630674627,12504.2717995732,126,"125_353_7_28",2.21813146845992,0.999699635167036,7,28,16,4,353,0,0.88248598,"2021-7-28","16:4:00",2021-07-28 16:04:00,"6_2",158,4,15.5,19.625,21.75,2395,202,0,94206478,28,"TMS-94206478",6,2,"6_2",5e+06,5470163.45023136,13789.1821097207
"268",123,357,"10-P6S2C2FS-b",10.3,10.5,10.1,11.2,39,337.6,239.66,NA,97.94,29.010663507109,NA,10,6,2,2,"FS",413.315783487907,13573.1018341837,127,"126_357_7_28",4.80567779291582,0.999697677447805,7,28,16,7,357,0,0.88248598,"2021-7-28","16:7:00",2021-07-28 16:07:00,"6_2",158,4,15.5,19.625,21.75,2395,202,0,94206478,28,"TMS-94206478",6,2,"6_2",5e+06,11848806.0127291,28667.683369696
"269",124,348,"10-P6S2C1AA",9.8,9.9,9.6,9.3,39.7,266,150.43,98,115.57,43.4473684210526,NA,10,6,2,1,"AA",382.80343739627,11616.0155365027,128,"127_348_7_28",0.389376968342773,0.965795727795288,7,28,16,9,348,0,0.88248598,"2021-7-28","16:9:00",2021-07-28 16:09:00,"6_2",158,4,15.5,19.625,21.75,2395,202,0,94206478,28,"TMS-94206478",6,2,"6_2",5e+06,960418.725779928,2508.90831156702
"270",125,352,"10-P6S2C4AA",11.2,10.3,10.9,10.8,39.1,175,95.33,90,79.67,45.5257142857143,NA,10,6,2,4,"AA",424.372791817228,14327.7252177459,129,"128_352_7_28",1.34050524409859,0.999163682143528,7,28,16,11,352,0,0.88238729,"2021-7-28","16:11:00",2021-07-28 16:11:00,"6_2",158,4,15.5,19.625,21.75,2395,202,0,94206478,28,"TMS-94206478",6,2,"6_2",5e+06,3304259.57824799,7786.21919680254
"271",126,356,"10-P6S2C2FS",10.8,10,10.7,10.1,40,275.1,200.33,98,74.77,27.179207560887,NA,10,6,2,2,"FS",413.278871857118,13591.7864564909,130,"129_356_7_28",3.62587193460483,0.997476946890259,7,28,16,13,356,0,0.88238729,"2021-7-28","16:13:00",2021-07-28 16:13:00,"6_2",158,4,15.5,19.625,21.75,2395,202,0,94206478,28,"TMS-94206478",6,2,"6_2",5e+06,8938861.38838442,21629.12744176
"272",127,351,"10-P6S2C2AA-b",10,9.4,10.3,10.5,39.5,193.2,140.37,98,52.83,27.3447204968944,NA,10,6,2,2,"AA",399.320523858496,12538.7612509219,131,"130_351_7_28",1.45698786105392,0.999500175584797,7,28,16,15,351,0,0.8822886,"2021-7-28","16:15:00",2021-07-28 16:15:00,"6_2",62,4,15.5,19.4375,21.875,2407,202,0,94206478,28,"TMS-94206478",6,2,"6_2",5e+06,3571741.36354562,8944.54742529415
"273",128,355,"10-P6S2C1FS-b",11.2,10.5,10.5,12.4,40,466.4,292.54,NA,173.86,37.2770154373928,NA,10,6,2,1,"FS",445.072042382861,15626.596018221,132,"131_355_7_28",4.54681129361659,0.999677316702712,7,28,16,18,355,0,0.88218991,"2021-7-28","16:18:00",2021-07-28 16:18:00,"6_2",159,4,15.5,19.375,21.5,2395,202,0,94206478,28,"TMS-94206478",6,2,"6_2",5e+06,11332430.3014637,25462.0133872963
"274",129,359,"10-P6S2C4FS-b",7.9,10.1,8.2,8,40.8,2398.9,83.23,NA,2315.67,96.5304931426904,NA,10,6,2,4,"FS",346.533193595948,9378.70964609714,133,"132_359_7_28",1.169296260269,0.999310088053019,7,28,16,20,359,0,0.88218991,"2021-7-28","16:20:00",2021-07-28 16:20:00,"6_2",159,4,15.5,19.375,21.5,2395,202,0,94206478,28,"TMS-94206478",6,2,"6_2",5e+06,2917996.26926335,8420.53899363443
"275",5,476,"01-P6S2C1FS-S",1.1,0.9,0.8,0.8,39.2,6.6425,4.655,97.5,1.9875,29.5118945058291,NA,1,6,2,1,"FS",72.8008965527354,212.138138328753,7,"8_476+477_7_30",0.0579175990522508,0.914215016430241,7,30,9,19,476,477,0.87952528,"2021-7-30","9:19:00",2021-07-30 09:19:00,"6_2",130,4,15,19.25,22.3125,2400,202,0,94206478,28,"TMS-94206478",6,2,"6_2",2e+06,55638.6394770956,764.257613734085
"276",6,484,"01-P6S2C2FS-S",1.2,1.1,0.9,0.9,39.4,12.5655,7.765,100,4.8005,37.4348377006901,NA,1,6,2,2,"FS",96.3150460416148,379.268249505852,8,"9_484+485_7_30",0.0877179894375251,0.967280307501055,7,30,9,22,484,485,0.87952528,"2021-7-30","9:22:00",2021-07-30 09:22:00,"6_2",130,4,15,19.25,22.3125,2400,202,0,94206478,28,"TMS-94206478",6,2,"6_2",2e+06,84259.3924214386,874.831045452989
"277",7,488,"01-P6S2C4FS-S",1.4,1.5,0.8,0.9,48.3,10.6825,7.57,62.5,3.1125,29.1548376845708,NA,1,6,2,4,"FS",101.123169643413,412.700293127191,9,"10_488+489_7_30",0.0302890226737707,0.93990202166217,7,30,9,25,488,489,0.87952528,"2021-7-30","9:25:00",2021-07-30 09:25:00,"6_2",130,4,15,19.25,22.3125,2400,202,0,94206478,28,"TMS-94206478",6,2,"6_2",2e+06,29094.2826467621,287.711340035684
"278",8,472,"01-P6S2C4AA-S",1.2,1.1,1,1,35.5,6.533,4.765,83.5,1.768,26.8636394554863,NA,1,6,2,4,"AA",82.5518819633161,271.458999810775,10,"11_472+473_7_30",0,0.710094418431236,7,30,9,29,472,473,0.87952528,"2021-7-30","9:29:00",2021-07-30 09:29:00,"6_2",227,4,15.125,18.625,20.875,2387,202,0,94206478,28,"TMS-94206478",6,2,"6_2",2e+06,0,0
"279",9,468,"01-P6S2C2AA-S",1.3,1.4,1.2,1.2,41.8,9.3675,5.84,97.5,6.4475,68.936170212766,NA,1,6,2,2,"AA",102.824350670441,420.885450986732,11,"12_468+469_7_30",0.0825613079019052,0.932913529527417,7,30,9,32,468,469,0.87952528,"2021-7-30","9:32:00",2021-07-30 09:32:00,"6_2",131,4,15,19.4375,22.5625,2400,202,0,94206478,28,"TMS-94206478",6,2,"6_2",2e+06,78425.6621259659,762.714878475872
"280",10,464,"01-P6S2C1AA-S",0.8,0.8,1.3,1.3,35.9,8.4365,5.655,100,2.7815,32.4448067294826,NA,1,6,2,1,"AA",76.5631544092843,237.381882497898,12,"13_464+465_7_30",0.228498352321041,0.991680143527755,7,30,9,34,464,465,0.87952528,"2021-7-30","9:34:00",2021-07-30 09:34:00,"6_2",131,4,15,19.4375,22.5625,2400,202,0,94206478,28,"TMS-94206478",6,2,"6_2",2e+06,217072.374230898,2835.20677675442
"281",35,476,"01-P6S2C1FS-S",1.1,0.9,0.8,0.8,39.2,6.6425,4.655,97.5,1.9875,29.5118945058291,NA,1,6,2,1,"FS",72.8008965527354,212.138138328753,38,"38_476+477_7_30",0,0.688763441935824,7,30,12,27,476,477,0.8793279,"2021-7-30","12:27:00",2021-07-30 12:27:00,"6_2",142,4,15.25,19.6875,22.375,2398,202,0,94206478,28,"TMS-94206478",6,2,"6_2",2e+06,0,0
"282",36,484,"01-P6S2C2FS-S",1.2,1.1,0.9,0.9,39.4,12.5655,7.765,100,4.8005,37.4348377006901,NA,1,6,2,2,"FS",96.3150460416148,379.268249505852,39,"39_484+485_7_30",0.288210523160843,0.505285056244071,7,30,12,30,484,485,0.87922921,"2021-7-30","12:30:00",2021-07-30 12:30:00,"6_2",239,4,15.375,18.9375,20.9375,2387,202,0,94206478,28,"TMS-94206478",6,2,"6_2",2e+06,294928.45677221,3062.12236709911
"283",37,488,"01-P6S2C4FS-S",1.4,1.5,0.8,0.9,48.3,10.6825,7.57,62.5,3.1125,29.1548376845708,NA,1,6,2,4,"FS",101.123169643413,412.700293127191,40,"40_488+489_7_30",0,0.873587110915498,7,30,12,32,488,489,0.8793279,"2021-7-30","12:32:00",2021-07-30 12:32:00,"6_2",143,4,15.25,19.875,22.875,2398,202,0,94206478,28,"TMS-94206478",6,2,"6_2",2e+06,0,0
"284",38,472,"01-P6S2C4AA-S",1.2,1.1,1,1,35.5,6.533,4.765,83.5,1.768,26.8636394554863,NA,1,6,2,4,"AA",82.5518819633161,271.458999810775,41,"41_472+473_7_30",0,0.394577216849633,7,30,12,40,472,473,0.87922921,"2021-7-30","12:40:00",2021-07-30 12:40:00,"6_2",143,4,15.25,19.875,22.875,2398,202,0,94206478,28,"TMS-94206478",6,2,"6_2",2e+06,0,0
"285",39,468,"01-P6S2C2AA-S",1.3,1.4,1.2,1.2,41.8,9.3675,5.84,97.5,6.4475,68.936170212766,NA,1,6,2,2,"AA",102.824350670441,420.885450986732,42,"42_468+469_7_30",0.0510646299832205,0.781227981654455,7,30,12,44,468,469,0.87922921,"2021-7-30","12:44:00",2021-07-30 12:44:00,"6_2",240,4,15.375,19.125,21.4375,2386,202,0,94206478,28,"TMS-94206478",6,2,"6_2",2e+06,51035.0661548388,496.332491497171
"286",40,464,"01-P6S2C1AA-S",0.8,0.8,1.3,1.3,35.9,8.4365,5.655,100,2.7815,32.4448067294826,NA,1,6,2,1,"AA",76.5631544092843,237.381882497898,43,"43_464+465_7_30",0.280381150054247,0.99178139006755,7,30,12,48,464,465,0.87922921,"2021-7-30","12:48:00",2021-07-30 12:48:00,"6_2",144,4,15.25,19.875,22.75,2397,202,0,94206478,28,"TMS-94206478",6,2,"6_2",2e+06,264076.585383974,3449.1340831165
"287",65,477,"01-P6S2C1FS-F",1,1.1,0.8,0.7,43.6,6.6425,4.655,97.5,1.9875,29.5118945058291,NA,1,6,2,1,"FS",72.8008965527354,212.138138328753,68,"68_477+476_7_30",0,0.000214662661919883,7,30,15,22,477,476,0.87853838,"2021-7-30","15:22:00",2021-07-30 15:22:00,"6_2",154,4,15.375,20,22.5,2396,202,0,94206478,28,"TMS-94206478",6,2,"6_2",2e+06,0,0
"288",66,484,"01-P6S2C2FS-S",1.2,1.1,0.9,0.9,39.4,12.5655,7.765,100,4.8005,37.4348377006901,NA,1,6,2,2,"FS",96.3150460416148,379.268249505852,69,"69_484+485_7_30",0.0637050633967996,0.915648129527171,7,30,15,25,484,485,0.87843969,"2021-7-30","15:25:00",2021-07-30 15:25:00,"6_2",154,4,15.375,20,22.5,2396,202,0,94206478,28,"TMS-94206478",6,2,"6_2",2e+06,60608.4175820898,629.272580692146
"289",68,489,"01-P6S2C4FS-F",1.5,1.6,0.9,0.9,43,10.6825,7.57,62.5,3.1125,29.1548376845708,NA,1,6,2,4,"FS",101.123169643413,412.700293127191,71,"70_489+488_7_30",0,0.157200877863934,7,30,15,28,489,488,0.87843969,"2021-7-30","15:28:00",2021-07-30 15:28:00,"6_2",154,4,15.375,20,22.5,2396,202,0,94206478,28,"TMS-94206478",6,2,"6_2",2e+06,0,0
"290",69,472,"01-P6S2C4AA-S",1.2,1.1,1,1,35.5,6.533,4.765,83.5,1.768,26.8636394554863,NA,1,6,2,4,"AA",82.5518819633161,271.458999810775,72,"71_472+473_7_30",0,0.853897565488796,7,30,15,30,472,473,0.878341,"2021-7-30","15:30:00",2021-07-30 15:30:00,"6_2",155,4,15.375,19.875,22.25,2396,202,0,94206478,28,"TMS-94206478",6,2,"6_2",2e+06,0,0
"291",70,468,"01-P6S2C2AA-S",1.3,1.4,1.2,1.2,41.8,9.3675,5.84,97.5,6.4475,68.936170212766,NA,1,6,2,2,"AA",102.824350670441,420.885450986732,73,"72_468+469_7_30",0.126006959373725,0.986016257559494,7,30,15,34,468,469,0.87843969,"2021-7-30","15:34:00",2021-07-30 15:34:00,"6_2",155,4,15.375,19.875,22.25,2396,202,0,94206478,28,"TMS-94206478",6,2,"6_2",2e+06,121226.338722048,1178.96527361098
"292",71,464,"01-P6S2C1AA-S",0.8,0.8,1.3,1.3,35.9,8.4365,5.655,100,2.7815,32.4448067294826,NA,1,6,2,1,"AA",76.5631544092843,237.381882497898,74,"73_464+465_7_30",0.592056322292952,0.98492194469859,7,30,15,36,464,465,0.87843969,"2021-7-30","15:36:00",2021-07-30 15:36:00,"6_2",155,4,15.375,19.875,22.25,2396,202,0,94206478,28,"TMS-94206478",6,2,"6_2",2e+06,569646.369502187,7440.2155174671
"293",40,394,"10-P6S4C4FS",8,8.8,9.2,7.3,38.8,259.4,99.47,70,159.93,61.6538164996145,NA,10,6,4,4,"FS",325.916133806044,8448.15419414057,42,"41_394_7_28",2.09501953333472,0.999366348183315,7,28,11,35,394,0,0.88376895,"2021-7-28","11:35:00",2021-07-28 11:35:00,"6_4",140,4,14.75,18.625,21.6875,2667,202,0,94206479,29,"TMS-94206479",6,4,"6_4",5e+06,5193197.51032374,15934.1529051589
"294",41,385,"10-P6S4C1AA-b",11.2,11.6,11.4,11.7,40.1,378.9,214.71,97,164.19,43.3333333333333,NA,10,6,4,1,"AA",456.695313949375,16588.4503723871,43,"42_385_7_28",1.08196301564723,0.997281054729572,7,28,11,38,385,0,0.88376895,"2021-7-28","11:38:00",2021-07-28 11:38:00,"6_4",140,4,14.75,18.625,21.6875,2667,202,0,94206479,29,"TMS-94206479",6,4,"6_4",5e+06,2677628.65714508,5863.05262033386
"295",42,389,"10-P6S4C4AA-b",10.1,10.1,9.6,9.7,39.6,174.2,87.77,97,86.43,49.6153846153846,NA,10,6,4,4,"AA",391.4462601189,12133.7324652554,44,"43_389_7_28",1.26329934533766,0.998967448624635,7,28,11,41,389,0,0.88376895,"2021-7-28","11:41:00",2021-07-28 11:41:00,"6_4",140,4,14.75,18.625,21.6875,2667,202,0,94206479,29,"TMS-94206479",6,4,"6_4",5e+06,3129192.27352646,7993.92558400221
"296",43,393,"10-P6S4C2FS-b",10.2,8.6,9.2,10.7,36.8,289.5,208.94,98,80.56,27.8272884283247,NA,10,6,4,2,"FS",370.281853448621,10824.7177239012,45,"44_393_7_28",3.42467471179102,0.999905117020689,7,28,11,44,393,0,0.88376895,"2021-7-28","11:44:00",2021-07-28 11:44:00,"6_4",44,4,14.875,18.875,22.0625,2686,202,0,94206479,29,"TMS-94206479",6,4,"6_4",5e+06,8340921.53429087,22525.8717288133
"297",44,384,"10-P6S4C1AA",10.4,10.3,10.5,10.6,40.5,281.5,127.7,92,153.8,54.6358792184725,NA,10,6,4,1,"AA",418.0594366388,13894.7498710306,46,"45_384_7_28",0.505288736420779,0.986526107088051,7,28,11,47,384,0,0.88376895,"2021-7-28","11:47:00",2021-07-28 11:47:00,"6_4",141,4,14.75,18.625,22.0625,2666,202,0,94206479,29,"TMS-94206479",6,4,"6_4",5e+06,1229892.08237839,2941.90723756108
"298",45,392,"10-P6S4C2FS",9.5,10.1,9.4,9,40.5,255.9,180.57,99,75.33,29.4372801875733,NA,10,6,4,2,"FS",381.551051543686,11486.7308830265,47,"46_392_7_28",3.19735724398278,0.99989060923097,7,28,11,49,392,0,0.88376895,"2021-7-28","11:49:00",2021-07-28 11:49:00,"6_4",141,4,14.75,18.625,22.0625,2666,202,0,94206479,29,"TMS-94206479",6,4,"6_4",5e+06,7786248.16627046,20406.8318899102
"299",46,387,"10-P6S4C2AA-b",11.5,11.2,10.5,11.1,40.2,379.1,237.44,100,141.66,37.3674492218412,NA,10,6,4,2,"AA",442.858024685721,15493.6108303982,48,"47_387_7_28",0.992332499670949,0.988448198179162,7,28,11,52,387,0,0.88376895,"2021-7-28","11:52:00",2021-07-28 11:52:00,"6_4",141,4,14.75,18.625,22.0625,2666,202,0,94206479,29,"TMS-94206479",6,4,"6_4",5e+06,2414600.68106824,5452.31326175422
"300",47,391,"10-P6S4C1FS-b",9.5,9.7,9,11.5,40.5,396.4,246.1,99,150.3,37.9162462159435,NA,10,6,4,1,"FS",398.925191765007,12537.793902184,49,"48_391_7_28",3.43201847857992,0.999838090686461,7,28,11,55,391,0,0.88376895,"2021-7-28","11:55:00",2021-07-28 11:55:00,"6_4",141,4,14.75,18.625,22.0625,2666,202,0,94206479,29,"TMS-94206479",6,4,"6_4",5e+06,8355937.48072852,20946.1263746179
"301",48,395,"10-P6S4C4FS-b",8.6,8.9,9.2,10.7,37.7,223.4,121.6,75,101.8,45.5684870188004,NA,10,6,4,4,"FS",367.537697158377,10368.3623828585,50,"49_395_7_28",1.58633293078951,0.999363656788361,7,28,11,58,395,0,0.88376895,"2021-7-28","11:58:00",2021-07-28 11:58:00,"6_4",141,4,14.75,18.625,22.0625,2666,202,0,94206479,29,"TMS-94206479",6,4,"6_4",5e+06,3863925.74125754,10513.0052539686
"302",89,384,"10-P6S4C1AA",10.4,10.3,10.5,10.6,40.5,281.5,127.7,92,153.8,54.6358792184725,NA,10,6,4,1,"AA",418.0594366388,13894.7498710306,93,"92_384_7_28",0.994571948647289,0.999152925851094,7,28,14,28,384,0,0.88307812,"2021-7-28","14:28:00",2021-07-28 14:28:00,"6_4",151,4,14.875,19,22.4375,2663,202,0,94206479,29,"TMS-94206479",6,4,"6_4",5e+06,2378505.91856599,5689.39655492337
"303",90,392,"10-P6S4C2FS",9.5,10.1,9.4,9,40.5,255.9,180.57,99,75.33,29.4372801875733,NA,10,6,4,2,"FS",381.551051543686,11486.7308830265,94,"93_392_7_28",3.32318467695742,0.99986474272188,7,28,14,31,392,0,0.88307812,"2021-7-28","14:31:00",2021-07-28 14:31:00,"6_4",55,4,15,18.625,21.375,2683,202,0,94206479,29,"TMS-94206479",6,4,"6_4",5e+06,8346425.855116,21874.9910958124
"304",91,387,"10-P6S4C2AA-b",11.5,11.2,10.5,11.1,40.2,379.1,237.44,100,141.66,37.3674492218412,NA,10,6,4,2,"AA",442.858024685721,15493.6108303982,95,"94_387_7_28",1.47939614296332,0.999692810712799,7,28,14,33,387,0,0.88307812,"2021-7-28","14:33:00",2021-07-28 14:33:00,"6_4",152,4,14.9375,18.9375,22.375,2662,202,0,94206479,29,"TMS-94206479",6,4,"6_4",5e+06,3546701.59130679,8008.66506556756
"305",92,391,"10-P6S4C1FS-b",9.5,9.7,9,11.5,40.5,396.4,246.1,99,150.3,37.9162462159435,NA,10,6,4,1,"FS",398.925191765007,12537.793902184,96,"95_391_7_28",3.58627322081448,0.999888040174831,7,28,14,36,391,0,0.88307812,"2021-7-28","14:36:00",2021-07-28 14:36:00,"6_4",152,4,14.9375,18.9375,22.375,2662,202,0,94206479,29,"TMS-94206479",6,4,"6_4",5e+06,8602823.28027875,21565.0038099032
"306",93,395,"10-P6S4C4FS-b",8.6,8.9,9.2,10.7,37.7,223.4,121.6,75,101.8,45.5684870188004,NA,10,6,4,4,"FS",367.537697158377,10368.3623828585,97,"96_395_7_28",1.71090562063981,0.999277591923702,7,28,14,39,395,0,0.88297943,"2021-7-28","14:39:00",2021-07-28 14:39:00,"6_4",152,4,14.9375,18.9375,22.375,2662,202,0,94206479,29,"TMS-94206479",6,4,"6_4",5e+06,4105480.65824548,11170.230128738
"307",94,386,"10-P6S4C2AA",12.5,12,12.5,12.2,39.5,409.5,257.63,97,151.87,37.0866910866911,NA,10,6,4,2,"AA",485.778729436398,18774.1197369414,98,"97_386_7_28",1.50757102354917,0.999709942934658,7,28,14,42,386,0,0.88288074,"2021-7-28","14:42:00",2021-07-28 14:42:00,"6_4",152,4,14.9375,18.9375,22.375,2662,202,0,94206479,29,"TMS-94206479",6,4,"6_4",5e+06,3611062.01071458,7433.55316298873
"308",95,394,"10-P6S4C4FS",8,8.8,9.2,7.3,38.8,259.4,99.47,70,159.93,61.6538164996145,NA,10,6,4,4,"FS",325.916133806044,8448.15419414057,99,"98_394_7_28",2.57228201122493,0.999366507042904,7,28,14,46,394,0,0.88288074,"2021-7-28","14:46:00",2021-07-28 14:46:00,"6_4",56,4,15.0625,18.625,21.5,2683,202,0,94206479,29,"TMS-94206479",6,4,"6_4",5e+06,6425392.76772959,19714.8655781288
"309",96,385,"10-P6S4C1AA-b",11.2,11.6,11.4,11.7,40.1,378.9,214.71,97,164.19,43.3333333333333,NA,10,6,4,1,"AA",456.695313949375,16588.4503723871,100,"99_385_7_28",1.22632519241717,0.999575095251087,7,28,14,48,385,0,0.88297943,"2021-7-28","14:48:00",2021-07-28 14:48:00,"6_4",153,4,14.9375,19,22.3125,2662,202,0,94206479,29,"TMS-94206479",6,4,"6_4",5e+06,2947248.04031717,6453.42299405304
"310",97,389,"10-P6S4C4AA-b",10.1,10.1,9.6,9.7,39.6,174.2,87.77,97,86.43,49.6153846153846,NA,10,6,4,4,"AA",391.4462601189,12133.7324652554,101,"100_389_7_28",1.42872162910878,0.999740495132852,7,28,14,52,389,0,0.88288074,"2021-7-28","14:52:00",2021-07-28 14:52:00,"6_4",153,4,14.9375,19,22.3125,2662,202,0,94206479,29,"TMS-94206479",6,4,"6_4",5e+06,3436356.08208018,8778.61518216167
"311",98,393,"10-P6S4C2FS-b",10.2,8.6,9.2,10.7,36.8,289.5,208.94,98,80.56,27.8272884283247,NA,10,6,4,2,"FS",370.281853448621,10824.7177239012,102,"101_393_7_28",3.72445113180802,0.999936147836796,7,28,14,54,393,0,0.88288074,"2021-7-28","14:54:00",2021-07-28 14:54:00,"6_4",153,4,14.9375,19,22.3125,2662,202,0,94206479,29,"TMS-94206479",6,4,"6_4",5e+06,8960387.30360498,24198.829135569
"312",141,386,"10-P6S4C2AA",12.5,12,12.5,12.2,39.5,409.5,257.63,97,151.87,37.0866910866911,NA,10,6,4,2,"AA",485.778729436398,18774.1197369414,145,"144_386_7_28",2.00519391023589,0.999536051292711,7,28,16,52,386,0,0.88179515,"2021-7-28","16:52:00",2021-07-28 16:52:00,"6_4",161,4,15,18.5,21.125,2658,202,0,94206479,29,"TMS-94206479",6,4,"6_4",5e+06,5080957.13799696,10459.4063718926
"313",142,394,"10-P6S4C4FS",8,8.8,9.2,7.3,38.8,259.4,99.47,70,159.93,61.6538164996145,NA,10,6,4,4,"FS",325.916133806044,8448.15419414057,146,"145_394_7_28",2.52673705722087,0.999896026670714,7,28,16,54,394,0,0.88169646,"2021-7-28","16:54:00",2021-07-28 16:54:00,"6_4",161,4,15,18.5,21.125,2658,202,0,94206479,29,"TMS-94206479",6,4,"6_4",5e+06,6415048.5260978,19683.1266104656
"314",143,385,"10-P6S4C1AA-b",11.2,11.6,11.4,11.7,40.1,378.9,214.71,97,164.19,43.3333333333333,NA,10,6,4,1,"AA",456.695313949375,16588.4503723871,147,"146_385_7_28",0.809111023840682,0.981605480638183,7,28,16,57,385,0,0.88169646,"2021-7-28","16:57:00",2021-07-28 16:57:00,"6_4",161,4,15,18.5,21.125,2658,202,0,94206479,29,"TMS-94206479",6,4,"6_4",5e+06,2050874.95923721,4490.68535760048
"315",144,389,"10-P6S4C4AA-b",10.1,10.1,9.6,9.7,39.6,174.2,87.77,97,86.43,49.6153846153846,NA,10,6,4,4,"AA",391.4462601189,12133.7324652554,148,"147_389_7_28",1.19594399120524,0.999596204792102,7,28,16,59,389,0,0.88169646,"2021-7-28","16:59:00",2021-07-28 16:59:00,"6_4",65,4,15.125,17.9375,20.5,2679,202,0,94206479,29,"TMS-94206479",6,4,"6_4",5e+06,3126603.48988124,7987.31220201607
