"","V1","sample_code","Code","D1(cm)","D2(cm)","D3(cm)","D4(cm)","Length(cm)","FW(g)","DW(g)","Bark(%)","Watercontent(g)","Waterpercentage","Notes","DiamClass","Plot...16","SubPlot","Class","Species","Areacm2","Volcm3","X","ID","slope","rsq","Month","Day","Hour","Min","Sample_code1","Sample_code2","ATMP","Date","Time","DateTime","Loc...36","ReadIndex","TimeZone","T1","T2","T3","Soil_moist","Shake","Err_flag","Code_sens","Sensornumber","Serial","Plot...48","Subplot","Loc...50","T3K","chambervolume","respiration","RespCorrectedArea","RespCorrectedVolume"
"396",132,330,"10-P6S1C1AA",11.9,11.8,11.8,12,39.7,371.9,219.4,98,152.5,41.0056466792148,NA,10,6,1,1,"AA",1702.57268780389,4396.91698744544,135,"0_330_4_29",0,0.1033415714683,4,29,15,6,330,0,0.88278205,"2022-4-29","15:6:00",2022-04-29 15:06:00,"6_1",55807,4,5.25,6.375,6.3125,2339,202,0,94206476,26,"TMS-94206476",6,1,"6_1",280.4625,11.661397,0,0,0
"397",133,336,"10-P6S1C1FS",11,10.5,10.5,12.5,39.4,427.8,272.35,99,155.45,36.3370733987845,NA,10,6,1,1,"FS",1571.73245234232,3831.33913816247,136,"356_336_4_29",0.317275204359696,0.988349736366441,4,29,15,10,336,0,0.88278205,"2022-4-29","15:10:00",2022-04-29 15:10:00,"6_1",55807,4,5.25,6.375,6.3125,2339,202,0,94206476,26,"TMS-94206476",6,1,"6_1",280.4625,11.661397,0.0952931596369871,6.06293771532004e-05,2.48720241671663e-05
"398",134,338,"10-P6S1C2FS",10.4,10,10.2,8.4,36.2,357.8,234.24,98,123.56,34.533258803801,NA,10,6,1,2,"FS",1258.55270825044,2704.68036768077,137,"357_338_4_29",0.220644564022452,0.992458103849034,4,29,15,12,338,0,0.88278205,"2022-4-29","15:12:00",2022-04-29 15:12:00,"6_1",55807,4,5.25,6.375,6.3125,2339,202,0,94206476,26,"TMS-94206476",6,1,"6_1",280.4625,11.661397,0.0758058444425545,6.02325543821959e-05,2.8027653599437e-05
"399",135,339,"10-P6S1C2FS-b",11.1,10.5,10.6,11.1,40.7,427.5,NA,98,427.5,100,NA,10,6,1,2,"FS",1568.18317552211,3745.76797931507,138,"358_339_4_29",0.757806265135121,0.96990954374813,4,29,15,14,339,0,0.88268336,"2022-4-29","15:14:00",2022-04-29 15:14:00,"6_1",55904,4,5.125,6.125,5.875,2281,202,0,94206476,26,"TMS-94206476",6,1,"6_1",280.025,11.661397,0.230427170723749,0.000146938938206011,6.15166694777191e-05
"400",136,340,"10-P6S1C4FS",8.1,8,7.5,7.9,39,116.2,NA,70,116.2,100,NA,10,6,1,4,"FS",1062.33337891461,1899.88404774465,139,"359_340_4_29",0.8938856092984,0.831865172817774,4,29,15,16,340,0,0.88268336,"2022-4-29","15:16:00",2022-04-29 15:16:00,"6_1",55904,4,5.125,6.125,5.875,2281,202,0,94206476,26,"TMS-94206476",6,1,"6_1",280.025,11.661397,0.335188526538442,0.000315521034348846,0.000176425780792435
"401",137,341,"10-P6S1C4FS-b",10.3,9.8,11.2,11.3,39.2,310.1,170.22,80,139.88,45.1080296678491,NA,10,6,1,4,"FS",1490.43485857493,3495.70198192815,140,"360_341_4_29",0.977754733309253,0.984546588161408,4,29,15,19,341,0,0.88268336,"2022-4-29","15:19:00",2022-04-29 15:19:00,"6_1",55808,4,5.25,6.3125,6.125,2336,202,0,94206476,26,"TMS-94206476",6,1,"6_1",280.275,11.661397,0.306425985105001,0.000205595020367404,8.765792584412e-05
"402",1,461,"01-P6S1C4FS-F",1.2,1.4,1.1,1.1,42.7,6.17,4.365,20,1.805,28.5791485646137,NA,1,6,1,4,"FS",285.858251532245,77.2888079651466,1,"410_461+462_4_30",0.0714878548110409,0.826508352714688,4,30,8,44,461,462,0.88258467,"2022-4-30","8:44:00",2022-04-30 08:44:00,"6_1",55974,4,4.5625,6,8.375,2243,202,0,94206476,26,"TMS-94206476",6,1,"6_1",282.525,1.306706,0.00334590012717483,1.17047526500994e-05,4.32908750343731e-05
"403",2,456,"01-P6S1C2FS-S",1.2,1.3,0.8,0.9,37.8,10.515,6.71,92.5,3.805,35.0585579629385,NA,1,6,1,2,"FS",257.322787871155,68.7940068796867,2,"411_456+457_4_30",0.0672457690579562,0.942815712384633,4,30,8,45,456,457,0.88258467,"2022-4-30","8:45:00",2022-04-30 08:45:00,"6_1",55974,4,4.5625,6,8.375,2243,202,0,94206476,26,"TMS-94206476",6,1,"6_1",282.525,1.306706,0.00316910159239468,1.23156663217153e-05,4.60665359692901e-05
"404",4,449,"01-P6S1C2AA-F",1.1,1.2,1,0.9,35.7,7.515,5.2,98.5,2.315,30.9224168181963,NA,1,6,1,2,"AA",252.027379041842,68.5973300896026,4,"413_449+450_4_30",0,0.305289404978079,4,30,8,49,449,450,0.88248598,"2022-4-30","8:49:00",2022-04-30 08:49:00,"6_1",55878,4,4.875,6.25,6.625,2317,202,0,94206476,26,"TMS-94206476",6,1,"6_1",280.775,1.306706,0,0,0
"405",5,453,"01-P6S1C4AA-F",1.2,1.1,1,0.9,37.8,6.96,4.96,100,2,29.0851614853213,NA,1,6,1,4,"AA",263.101058413398,66.6303003893737,5,"414_453+452_4_30",0,0.0488747877423795,4,30,8,52,453,452,0.88258467,"2022-4-30","8:52:00",2022-04-30 08:52:00,"6_1",55878,4,4.875,6.25,6.625,2317,202,0,94206476,26,"TMS-94206476",6,1,"6_1",280.775,1.306706,0,0,0
"406",6,455,"01-P6S1C4AA-Sp",1.4,1.3,1.3,1.2,36,6.955,5.65,95,1.305,19.4061184574174,NA,1,6,1,4,"AA",299.078586000843,92.9855138594202,6,"415_455+454_4_30",0.0792987698039386,0.906567854922409,4,30,8,56,455,454,0.88258467,"2022-4-30","8:56:00",2022-04-30 08:56:00,"6_1",55878,4,4.875,6.25,6.625,2317,202,0,94206476,26,"TMS-94206476",6,1,"6_1",280.775,1.306706,0.00368693096994476,1.23276327444398e-05,3.96505952047416e-05
"407",35,461,"01-P6S1C4FS-F",1.2,1.4,1.1,1.1,42.7,6.17,4.365,20,1.805,28.5791485646137,NA,1,6,1,4,"FS",285.858251532245,77.2888079651466,50,"454_461+462_4_30",0.130282659629181,0.977743744491897,4,30,11,59,461,462,0.88258467,"2022-4-30","11:59:00",2022-04-30 11:59:00,"6_1",55890,4,5,6.4375,6.75,2298,202,0,94206476,26,"TMS-94206476",6,1,"6_1",280.9,1.306706,0.00613299299375245,2.14546648938019e-05,7.93516313062833e-05
"408",36,456,"01-P6S1C2FS-S",1.2,1.3,0.8,0.9,37.8,10.515,6.71,92.5,3.805,35.0585579629385,NA,1,6,1,2,"FS",257.322787871155,68.7940068796867,51,"455_456+457_4_30",0.179224676212957,0.976225883812304,4,30,12,1,456,457,0.88258467,"2022-4-30","12:1:00",2022-04-30 12:01:00,"6_1",55891,4,5,6.5,7,2296,202,0,94206476,26,"TMS-94206476",6,1,"6_1",281.15,1.306706,0.00848765653878834,3.2984472961012e-05,0.000123377848213324
"409",37,478,"01-P6S1C1FS-S",1.3,1.2,0.9,1,39.6,8.108,7.03,100,1.078,13.7440689030272,NA,1,6,1,1,"FS",282.061974704922,76.9758922468797,52,"456_478+475_4_30",0.154147992401186,0.976501048628873,4,30,12,3,478,475,0.88258467,"2022-4-30","12:3:00",2022-04-30 12:03:00,"6_1",55891,4,5,6.5,7,2296,202,0,94206476,26,"TMS-94206476",6,1,"6_1",281.15,1.306706,0.00725183478418179,2.57100759213229e-05,9.42091682539185e-05
"410",38,455,"01-P6S1C4AA-Sp",1.4,1.3,1.3,1.2,36,6.955,5.65,95,1.305,19.4061184574174,NA,1,6,1,4,"AA",299.078586000843,92.9855138594202,53,"457_455+454_4_30",0.0988630446103108,0.95281585657989,4,30,12,5,455,454,0.88268336,"2022-4-30","12:5:00",2022-04-30 12:05:00,"6_1",55891,4,5,6.5,7,2296,202,0,94206476,26,"TMS-94206476",6,1,"6_1",281.15,1.306706,0.00459093818573222,1.53502738097046e-05,4.93726172516831e-05
"411",39,449,"01-P6S1C2AA-F",1.1,1.2,1,0.9,35.7,7.515,5.2,98.5,2.315,30.9224168181963,NA,1,6,1,2,"AA",252.027379041842,68.5973300896026,54,"458_449+450_4_30",0.044821500896835,0.813375711150411,4,30,12,7,449,450,0.88268336,"2022-4-30","12:7:00",2022-04-30 12:07:00,"6_1",55891,4,5,6.5,7,2296,202,0,94206476,26,"TMS-94206476",6,1,"6_1",281.15,1.306706,0.0021232148448842,8.42454043269522e-06,3.09518583611175e-05
"412",40,445,"01-P6S1C1AA-F",1,0.9,0.7,0.8,39.8,7.3,5.54,100,1.76,24.1161888641392,NA,1,6,1,1,"AA",244.094321998678,56.4889775041981,55,"459_445+452_4_30",0,0.555569124176965,4,30,12,8,445,452,0.88268336,"2022-4-30","12:8:00",2022-04-30 12:08:00,"6_1",55891,4,5,6.5,7,2296,202,0,94206476,26,"TMS-94206476",6,1,"6_1",281.15,1.306706,0,0,0
"413",63,449,"01-P6S1C2AA-F",1.1,1.2,1,0.9,35.7,7.515,5.2,98.5,2.315,30.9224168181963,NA,1,6,1,2,"AA",252.027379041842,68.5973300896026,77,"482_449+450_4_30",0.048719346049052,0.759792330882668,4,30,12,56,449,450,0.88248598,"2022-4-30","12:56:00",2022-04-30 12:56:00,"6_1",55894,4,5,6.4375,6.875,2292,202,0,94206476,26,"TMS-94206476",6,1,"6_1",281.025,1.306706,0.0023083677770511,9.15919447254921e-06,3.36509857458867e-05
"414",68,449,"01-P6S1C2AA-F",1.1,1.2,1,0.9,35.7,7.515,5.2,98.5,2.315,30.9224168181963,NA,1,6,1,2,"AA",252.027379041842,68.5973300896026,85,"0_449+450_4_30",1.51170958986175,0.979123026487479,4,30,13,22,449,450,0.88288074,"2022-4-30","13:22:00",2022-04-30 13:22:00,"6_1",55896,4,5,6.25,6.0625,2290,202,0,94206476,26,"TMS-94206476",6,1,"6_1",280.2125,1.306706,0.071866021196329,0.000285151642926849,0.00104765041296005
"415",70,461,"01-P6S1C4FS-F",1.2,1.4,1.1,1.1,42.7,6.17,4.365,20,1.805,28.5791485646137,NA,1,6,1,4,"FS",285.858251532245,77.2888079651466,107,"512_461+462_4_30",0.0913296302725221,0.959861872017728,4,30,14,50,461,462,0.88189384,"2022-4-30","14:50:00",2022-04-30 14:50:00,"6_1",55902,4,5.125,6.125,6.0625,2283,202,0,94206476,26,"TMS-94206476",6,1,"6_1",280.2125,1.306706,0.00430647287406704,1.50650640692849e-05,5.57192300857977e-05
"416",71,456,"01-P6S1C2FS-S",1.2,1.3,0.8,0.9,37.8,10.515,6.71,92.5,3.805,35.0585579629385,NA,1,6,1,2,"FS",257.322787871155,68.7940068796867,108,"513_456+457_4_30",0.260854394097997,0.994210520258442,4,30,14,52,456,457,0.88189384,"2022-4-30","14:52:00",2022-04-30 14:52:00,"6_1",55902,4,5.125,6.125,6.0625,2283,202,0,94206476,26,"TMS-94206476",6,1,"6_1",280.2125,1.306706,0.0123850755977192,4.81305044927484e-05,0.00018003131609094
"417",72,478,"01-P6S1C1FS-S",1.3,1.2,0.9,1,39.6,8.108,7.03,100,1.078,13.7440689030272,NA,1,6,1,1,"FS",282.061974704922,76.9758922468797,109,"514_478+475_4_30",0.176958261863922,0.972641071343907,4,30,14,54,478,475,0.88179515,"2022-4-30","14:54:00",2022-04-30 14:54:00,"6_1",55902,4,5.125,6.125,6.0625,2283,202,0,94206476,26,"TMS-94206476",6,1,"6_1",280.2125,1.306706,0.00834531590605616,2.95868165667725e-05,0.000108414669352461
"418",73,455,"01-P6S1C4AA-Sp",1.4,1.3,1.3,1.2,36,6.955,5.65,95,1.305,19.4061184574174,NA,1,6,1,4,"AA",299.078586000843,92.9855138594202,110,"515_455+454_4_30",0.0715570187572546,0.896281980705378,4,30,14,56,455,454,0.88189384,"2022-4-30","14:56:00",2022-04-30 14:56:00,"6_1",55902,4,5.125,6.125,6.0625,2283,202,0,94206476,26,"TMS-94206476",6,1,"6_1",280.2125,1.306706,0.00333105386391878,1.11377210533869e-05,3.58233635075117e-05
"419",74,449,"01-P6S1C2AA-F",1.1,1.2,1,0.9,35.7,7.515,5.2,98.5,2.315,30.9224168181963,NA,1,6,1,2,"AA",252.027379041842,68.5973300896026,111,"516_449+450_4_30",0.0656136087484813,0.808759046964973,4,30,14,57,449,450,0.88189384,"2022-4-30","14:57:00",2022-04-30 14:57:00,"6_1",55902,4,5.125,6.125,6.0625,2283,202,0,94206476,26,"TMS-94206476",6,1,"6_1",280.2125,1.306706,0.00311575588452021,1.2362767475366e-05,4.54209497723946e-05
"420",75,445,"01-P6S1C1AA-F",1,0.9,0.7,0.8,39.8,7.3,5.54,100,1.76,24.1161888641392,NA,1,6,1,1,"AA",244.094321998678,56.4889775041981,112,"517_445+452_4_30",0.0395548608421411,0.769436221619734,4,30,15,0,445,452,0.88189384,"2022-4-30","15:0:00",2022-04-30 15:00:00,"6_1",55903,4,5.125,6.125,6,2282,202,0,94206476,26,"TMS-94206476",6,1,"6_1",280.15,1.306706,0.00189711160765512,7.77204316807252e-06,3.35837483961208e-05
"421",76,445,"01-P6S1C1AA-F",1,0.9,0.7,0.8,39.8,7.3,5.54,100,1.76,24.1161888641392,NA,1,6,1,1,"AA",244.094321998678,56.4889775041981,113,"0_445+452_4_30",0.0959752321981288,0.464342597397941,4,30,14,59,445,452,0.88189384,"2022-4-30","14:59:00",2022-04-30 14:59:00,"6_1",55902,4,5.125,6.125,6.0625,2283,202,0,94206476,26,"TMS-94206476",6,1,"6_1",280.2125,1.306706,0.00460209218519306,1.88537453370914e-05,8.1468852659814e-05
"422",7,343,"25-P6S2C2AA",20.2,20,21.4,21.5,100.5,1203.1,721.12,98,481.98,40.0615077715901,NA,25,6,2,2,"AA",7238.1123460381,34079.3108644968,7,"8_343_4_29",0.164835164835166,0.692307692307699,4,29,9,18,343,0,0.8862362,"2022-4-29","9:18:00",2022-04-29 09:18:00,"6_2",55784,4,5.25,6.1875,6.375,2510,202,0,94206478,28,"TMS-94206478",6,2,"6_2",280.525,1.5637,0.00992346055573391,0.0001263494240018,2.68353820128145e-05
"423",8,344,"25-P6S2C4AA",21.5,21,16.5,15.8,99.8,859.6,464.63,55,394.97,45.9481154025128,NA,25,6,2,4,"AA",6424.44812906392,27579.5537809062,8,"9_344_4_29",0.3120879120879,0.934383688600551,4,29,9,21,344,0,0.8872231,"2022-4-29","9:21:00",2022-04-29 09:21:00,"6_2",55784,4,5.25,6.1875,6.375,2510,202,0,94206478,28,"TMS-94206478",6,2,"6_2",280.525,1.5637,0.0188093411673916,0.00023948796984738,5.57869083757439e-05
"424",9,345,"25-P6S2C1FS",21.2,19.3,21.2,18,98.3,1360.2,838.74,100,521.46,38.3370092633436,NA,25,6,2,1,"FS",6777.02428820783,30653.3943891798,9,"10_345_4_29",0.151648351648349,0.82299049265341,4,29,9,24,345,0,0.8862362,"2022-4-29","9:24:00",2022-04-29 09:24:00,"6_2",55977,4,4.6875,7.5625,10,2342,202,0,94206478,28,"TMS-94206478",6,2,"6_2",284.15,1.5637,0.00901311444872571,0.000114758537373414,2.53714608302355e-05
"425",10,346,"25-P6S2C2FS",22.5,23.2,27,22.7,100.5,1609.9,1051.21,85,558.69,34.7033977265669,NA,25,6,2,2,"FS",8425.60982297308,44924.9015917879,10,"11_346_4_29",0.195604395604389,0.704401956425081,4,29,9,26,346,0,0.8872231,"2022-4-29","9:26:00",2022-04-29 09:26:00,"6_2",55977,4,4.6875,7.5625,10,2342,202,0,94206478,28,"TMS-94206478",6,2,"6_2",284.15,1.5637,0.0116385575055192,0.000148186716597013,2.77922357257239e-05
"426",11,347,"25-P6S2C4FS",20,19.1,20,17.3,97.1,1240.9,572.23,30,668.67,53.8858892739141,NA,25,6,2,4,"FS",6399.85201414764,27826.3468932466,11,"12_347_4_29",0.30549450549451,0.949668223150654,4,29,9,28,347,0,0.8872231,"2022-4-29","9:28:00",2022-04-29 09:28:00,"6_2",55977,4,4.6875,7.5625,10,2342,202,0,94206478,28,"TMS-94206478",6,2,"6_2",284.15,1.5637,0.018177072958059,0.000231437680977368,5.32289385464445e-05
"427",35,343,"25-P6S2C2AA",20.2,20,21.4,21.5,100.5,1203.1,721.12,98,481.98,40.0615077715901,NA,25,6,2,2,"AA",7238.1123460381,34079.3108644968,35,"38_343_4_29",0.276923076923084,0.925174825174837,4,29,12,29,343,0,0.8872231,"2022-4-29","12:29:00",2022-04-29 12:29:00,"6_2",55893,4,5.125,6.75,7.25,2384,202,0,94206478,28,"TMS-94206478",6,2,"6_2",281.4,1.5637,0.0166380820821406,0.00021184264055531,4.4993305120442e-05
"428",36,344,"25-P6S2C4AA",21.5,21,16.5,15.8,99.8,859.6,464.63,55,394.97,45.9481154025128,NA,25,6,2,4,"AA",6424.44812906392,27579.5537809062,36,"39_344_4_29",0.36483516483516,0.963496503496506,4,29,12,32,344,0,0.8872231,"2022-4-29","12:32:00",2022-04-29 12:32:00,"6_2",55797,4,5.25,6.375,6.4375,2529,202,0,94206478,28,"TMS-94206478",6,2,"6_2",280.5875,1.5637,0.0219834869001126,0.000279902448523908,6.52011550304621e-05
"429",37,345,"25-P6S2C1FS",21.2,19.3,21.2,18,98.3,1360.2,838.74,100,521.46,38.3370092633436,NA,25,6,2,1,"FS",6777.02428820783,30653.3943891798,37,"40_345_4_29",0.17142857142857,0.866666666666666,4,29,12,34,345,0,0.8872231,"2022-4-29","12:34:00",2022-04-29 12:34:00,"6_2",55797,4,5.25,6.375,6.4375,2529,202,0,94206478,28,"TMS-94206478",6,2,"6_2",280.5875,1.5637,0.0103295902301735,0.000131520427619668,2.90772735005359e-05
"430",38,346,"25-P6S2C2FS",22.5,23.2,27,22.7,100.5,1609.9,1051.21,85,558.69,34.7033977265669,NA,25,6,2,2,"FS",8425.60982297308,44924.9015917879,38,"41_346_4_29",0.279120879120862,0.936371552975334,4,29,12,37,346,0,0.8872231,"2022-4-29","12:37:00",2022-04-29 12:37:00,"6_2",55797,4,5.25,6.375,6.4375,2529,202,0,94206478,28,"TMS-94206478",6,2,"6_2",280.5875,1.5637,0.0168186917850251,0.000214142234714064,4.01621117106696e-05
"431",39,347,"25-P6S2C4FS",20,19.1,20,17.3,97.1,1240.9,572.23,30,668.67,53.8858892739141,NA,25,6,2,4,"FS",6399.85201414764,27826.3468932466,39,"42_347_4_29",0.439560439560429,0.967585873246246,4,29,12,41,347,0,0.8872231,"2022-4-29","12:41:00",2022-04-29 12:41:00,"6_2",55797,4,5.25,6.375,6.4375,2529,202,0,94206478,28,"TMS-94206478",6,2,"6_2",280.5875,1.5637,0.0264861287953161,0.000337231865691452,7.75608110960482e-05
"432",63,343,"25-P6S2C2AA",20.2,20,21.4,21.5,100.5,1203.1,721.12,98,481.98,40.0615077715901,NA,25,6,2,2,"AA",7238.1123460381,34079.3108644968,63,"68_343_4_29",0.11208791208791,0.655989911727611,4,29,15,31,343,0,0.8862362,"2022-4-29","15:31:00",2022-04-29 15:31:00,"6_2",55905,4,5.25,6,5.875,2374,202,0,94206478,28,"TMS-94206478",6,2,"6_2",280.025,1.5637,0.00676000201849865,8.607101892442e-05,1.82806426805404e-05
"433",64,344,"25-P6S2C4AA",21.5,21,16.5,15.8,99.8,859.6,464.63,55,394.97,45.9481154025128,NA,25,6,2,4,"AA",6424.44812906392,27579.5537809062,64,"69_344_4_29",0.230769230769232,0.916839916839916,4,29,15,33,344,0,0.8872231,"2022-4-29","15:33:00",2022-04-29 15:33:00,"6_2",55809,4,5.375,6.25,6,2461,202,0,94206478,28,"TMS-94206478",6,2,"6_2",280.15,1.5637,0.0139269328868888,0.000177323216884594,4.13061000915293e-05
"434",65,345,"25-P6S2C1FS",21.2,19.3,21.2,18,98.3,1360.2,838.74,100,521.46,38.3370092633436,NA,25,6,2,1,"FS",6777.02428820783,30653.3943891798,65,"70_345_4_29",0.125274725274716,0.724414715719089,4,29,15,35,345,0,0.8872231,"2022-4-29","15:35:00",2022-04-29 15:35:00,"6_2",55809,4,5.375,6.25,6,2461,202,0,94206478,28,"TMS-94206478",6,2,"6_2",280.15,1.5637,0.00756033499573902,9.62611748802007e-05,2.12819602257431e-05
"435",66,346,"25-P6S2C2FS",22.5,23.2,27,22.7,100.5,1609.9,1051.21,85,558.69,34.7033977265669,NA,25,6,2,2,"FS",8425.60982297308,44924.9015917879,66,"71_346_4_29",0.29450549450549,0.946048472075875,4,29,15,37,346,0,0.8872231,"2022-4-29","15:37:00",2022-04-29 15:37:00,"6_2",55809,4,5.375,6.25,6,2461,202,0,94206478,28,"TMS-94206478",6,2,"6_2",280.15,1.5637,0.017773419112791,0.000226298200595573,4.2441948102291e-05
"436",67,347,"25-P6S2C4FS",20,19.1,20,17.3,97.1,1240.9,572.23,30,668.67,53.8858892739141,NA,25,6,2,4,"FS",6399.85201414764,27826.3468932466,67,"72_347_4_29",0.55384615384615,0.976984615384615,4,29,15,40,347,0,0.8872231,"2022-4-29","15:40:00",2022-04-29 15:40:00,"6_2",55809,4,5.375,6.25,6,2461,202,0,94206478,28,"TMS-94206478",6,2,"6_2",280.15,1.5637,0.0334246389285327,0.000425575720523021,9.7879238069249e-05
"437",14,349,"10-P6S2C1AA-b",11.7,11.8,11.7,12.2,39.2,417.5,249.48,98,168.02,40.2443113772455,NA,10,6,2,1,"AA",1679.92822305361,4323.3755104674,14,"242_349_4_29",0.119143088584158,0.980598514546365,4,29,9,17,349,0,0.88297943,"2022-4-29","9:17:00",2022-04-29 09:17:00,"6_2",55784,4,5.25,6.1875,6.375,2510,202,0,94206478,28,"TMS-94206478",6,2,"6_2",280.525,11.661397,0.033535808350241,1.99626435760945e-05,7.75685763798376e-06
"438",15,350,"10-P6S2C2AA",10.2,10,10.1,10.2,39.7,261.2,197.81,100,63.39,24.2687595712098,NA,10,6,2,2,"AA",1423.83483633811,3196.47516460061,15,"243_350_4_29",0.117640767586895,0.938043488261506,4,29,9,19,350,0,0.88297943,"2022-4-29","9:19:00",2022-04-29 09:19:00,"6_2",55784,4,5.25,6.1875,6.375,2510,202,0,94206478,28,"TMS-94206478",6,2,"6_2",280.525,11.661397,0.0381980987661632,2.68276191811706e-05,1.19500689976223e-05
"439",16,353,"10-P6S2C4AA-b",9.8,9.9,10.1,10.1,40,185.5,95.19,85,90.31,48.6846361185984,NA,10,6,2,4,"AA",1409.82134930713,3126.0679498933,16,"244_353_4_29",0.270444493727032,0.995720561499141,4,29,9,22,353,0,0.88297943,"2022-4-29","9:22:00",2022-04-29 09:22:00,"6_2",55784,4,5.25,6.1875,6.375,2510,202,0,94206478,28,"TMS-94206478",6,2,"6_2",280.525,11.661397,0.0885440448911385,6.28051525355708e-05,2.83244146673653e-05
"440",17,354,"10-P6S2C1FS",9.2,9.5,12,10.5,40,364.4,214.94,99,149.46,41.0153677277717,NA,10,6,2,1,"FS",1462.76459106018,3342.36660409296,17,"245_354_4_29",0.522660414245909,0.994820294511559,4,29,9,24,354,0,0.88307812,"2022-4-29","9:24:00",2022-04-29 09:24:00,"6_2",55977,4,4.6875,7.5625,10,2342,202,0,94206478,28,"TMS-94206478",6,2,"6_2",284.15,11.661397,0.164674257430654,0.000112577415694279,4.92687598149762e-05
"441",18,357,"10-P6S2C2FS-b",10.3,10.5,10.1,11.2,39,337.6,239.66,NA,97.94,29.010663507109,NA,10,6,2,2,"FS",1463.58235665665,3393.27545854591,18,"246_357_4_29",0.782591783584658,0.999226454510448,4,29,9,26,357,0,0.88297943,"2022-4-29","9:26:00",2022-04-29 09:26:00,"6_2",55977,4,4.6875,7.5625,10,2342,202,0,94206478,28,"TMS-94206478",6,2,"6_2",284.15,11.661397,0.245034362599948,0.00016742095959649,7.22117510333071e-05
"442",19,358,"10-P6S2C4FS",9.9,9.7,9.8,9.4,38.9,309.8,111.99,65,197.81,63.8508715300194,"Heavier Bag (-4g)",10,6,2,4,"FS",1333.23300721969,2874.73844321102,19,"247_358_4_29",0.429110766071585,0.9966255145166,4,29,9,27,358,0,0.88297943,"2022-4-29","9:27:00",2022-04-29 09:27:00,"6_2",55977,4,4.6875,7.5625,10,2342,202,0,94206478,28,"TMS-94206478",6,2,"6_2",284.15,11.661397,0.142783497998751,0.000107095681869226,4.96683440317671e-05
"443",20,359,"10-P6S2C4FS-b",7.9,10.1,8.2,8,40.8,2398.9,83.23,NA,2315.67,96.5304931426904,NA,10,6,2,4,"FS",1211.12706176852,2344.67741152428,20,"248_359_4_29",0.0955040871934619,0.932168826547145,4,29,9,29,359,0,0.88297943,"2022-4-29","9:29:00",2022-04-29 09:29:00,"6_2",55881,4,4.9375,6.6875,7.125,2401,202,0,94206478,28,"TMS-94206478",6,2,"6_2",281.275,11.661397,0.0340397503064752,2.81058456878748e-05,1.45178821355838e-05
"444",21,356,"10-P6S2C2FS",10.8,10,10.7,10.1,40,275.1,200.33,98,74.77,27.179207560887,NA,10,6,2,2,"FS",1476.79987459949,3397.94661412272,21,"249_356_4_29",0.873333148896151,0.997970829964851,4,29,9,31,356,0,0.88297943,"2022-4-29","9:31:00",2022-04-29 09:31:00,"6_2",55881,4,4.9375,6.6875,7.125,2401,202,0,94206478,28,"TMS-94206478",6,2,"6_2",281.275,11.661397,0.276084962141018,0.000186948121332887,8.12505296562163e-05
"445",22,355,"10-P6S2C1FS-b",11.2,10.5,10.5,12.4,40,466.4,292.54,NA,173.86,37.2770154373928,NA,10,6,2,1,"FS",1596.61642830712,3906.64900455525,22,"250_355_4_29",0.371757394906855,0.9736579679776,4,29,9,33,355,0,0.88307812,"2022-4-29","9:33:00",2022-04-29 09:33:00,"6_2",55785,4,5.25,6.1875,6.1875,2504,202,0,94206478,28,"TMS-94206478",6,2,"6_2",280.3375,11.661397,0.110669300252439,6.93148951058836e-05,2.83284472506732e-05
"446",23,352,"10-P6S2C4AA",11.2,10.3,10.9,10.8,39.1,175,95.33,90,79.67,45.5257142857143,NA,10,6,2,4,"AA",1509.85444099874,3581.93130443648,23,"251_352_4_29",0.313777247956405,0.985877908105634,4,29,9,35,352,0,0.88307812,"2022-4-29","9:35:00",2022-04-29 09:35:00,"6_2",55785,4,5.25,6.1875,6.1875,2504,202,0,94206478,28,"TMS-94206478",6,2,"6_2",280.3375,11.661397,0.0973204144071012,6.44568189915881e-05,2.71698159835067e-05
"447",24,351,"10-P6S2C2AA-b",10,9.4,10.3,10.5,39.5,193.2,140.37,98,52.83,27.3447204968944,NA,10,6,2,2,"AA",1406.02947938749,3134.69031273047,24,"252_351_4_29",0.178679187919324,0.95979065859461,4,29,9,37,351,0,0.88307812,"2022-4-29","9:37:00",2022-04-29 09:37:00,"6_2",55785,4,5.25,6.1875,6.1875,2504,202,0,94206478,28,"TMS-94206478",6,2,"6_2",280.3375,11.661397,0.0584864353167656,4.15968770030655e-05,1.86578033176812e-05
"448",25,348,"10-P6S2C1AA",9.8,9.9,9.6,9.3,39.7,266,150.43,98,115.57,43.4473684210526,NA,10,6,2,1,"AA",1349.91443898167,2904.00388412569,25,"253_348_4_29",0.315138604548259,0.98578713288726,4,29,9,39,348,0,0.88307812,"2022-4-29","9:39:00",2022-04-29 09:39:00,"6_2",55978,4,4.75,7.5625,9.9375,2342,202,0,94206478,28,"TMS-94206478",6,2,"6_2",284.0875,11.661397,0.104545509328675,7.74460264367132e-05,3.60004715903301e-05
