"","V1","sample_code","Code","D1(cm)","D2(cm)","D3(cm)","D4(cm)","Length(cm)","FW(g)","DW(g)","Bark(%)","Watercontent(g)","Waterpercentage","Notes","DiamClass","Plot...16","SubPlot","Class","Species","Areacm2","Volcm3","X","ID","slope","rsq","Month","Day","Hour","Min","Sample_code1","Sample_code2","ATMP","Date","Time","DateTime","Loc...36","ReadIndex","TimeZone","T1","T2","T3","Soil_moist","Shake","Err_flag","Code_sens","Sensornumber","Serial","Plot...48","Subplot","Loc...50","chambervolume","respiration","RespCorrectedArea","RespCorrectedVolume"
"405",32,370,"10-P6S3C4AA",9.1,9.2,9.2,9,40,141.1,66.08,90,75.02,53.1679659815734,NA,10,6,3,4,"AA",1277.47586216743,2615.87330295032,33,"355_370_10_28",0.19796191479093,0.991854526236472,10,28,11,57,370,0,0.88712441,"2021-10-28","11:57:00",2021-10-28 11:57:00,"6_3",38457,4,6.125,9.25,10.25,1907,202,0,94206477,27,"TMS-94206477",6,3,"6_3",11.661397,1.88867814938662,0.00147844527268186,0.000722006737580319
"406",33,371,"10-P6S3C4AA-b",9.1,9.5,8.3,8.4,39.4,186.9,102.45,95,84.45,45.1845906902087,NA,10,6,3,4,"AA",1215.11586398118,2412.31891204903,34,"356_371_10_28",0.104086584085853,0.958489406113661,10,28,12,0,371,0,0.88712441,"2021-10-28","12:0:00",2021-10-28 12:00:00,"6_3",38361,4,4.875,5.875,6.375,1955,202,0,94206477,27,"TMS-94206477",6,3,"6_3",11.661397,1.63259879936906,0.00134357459050864,0.000676775691312858
"407",34,368,"10-P6S3C2AA",10.5,10.7,11,10.4,38.9,344.8,254.77,98,90.03,26.110788863109,NA,10,6,3,2,"AA",1479.68336098602,3465.3083820016,35,"357_368_10_28",0.114442118225943,0.991237141893143,10,28,12,2,368,0,0.88702572,"2021-10-28","12:2:00",2021-10-28 12:02:00,"6_3",38265,4,4.875,4.8125,4.9375,1990,202,0,94206477,27,"TMS-94206477",6,3,"6_3",11.661397,2.05354189485565,0.00138782522599107,0.000592600042617132
"408",35,369,"10-P6S3C2AA-b",8,7.9,7.5,7.8,39.5,1399,101.2,98,1297.8,92.7662616154396,NA,10,6,3,2,"AA",1063.53426709314,1887.68583251939,36,"358_369_10_28",0.0777233644016169,0.947140998774709,10,28,12,8,369,0,0.88712441,"2021-10-28","12:8:00",2021-10-28 12:08:00,"6_3",38458,4,6.125,9.125,9.9375,1906,202,0,94206477,27,"TMS-94206477",6,3,"6_3",11.661397,0.826419222322104,0.000777049924851861,0.000437794895784712
"409",83,377,"10-P6S3C4FS-b",8.22,7.8,7.6,7.9,41,214.3,74.25,78,140.05,65.3523098460103,NA,10,6,3,4,"FS",1112.55505850114,1999.70333720373,84,"406_377_10_28",0.274145113695539,0.981654720850332,10,28,14,53,377,0,0.88653227,"2021-10-28","14:53:00",2021-10-28 14:53:00,"6_3",38276,4,5,3.875,3.625,1984,202,0,94206477,27,"TMS-94206477",6,3,"6_3",11.661397,7.89409304567735,0.00709546281359994,0.00394763208062452
"410",84,372,"10-P6S3C1FS",10.1,9.8,9.4,9.1,38.6,326.6,203.54,85,123.06,37.6791181873852,NA,10,6,3,1,"FS",1309.15344114357,2795.19449531937,85,"407_372_10_28",0.787872475843313,0.998241581906286,10,28,14,55,372,0,0.88653227,"2021-10-28","14:55:00",2021-10-28 14:55:00,"6_3",38276,4,5,3.875,3.625,1984,202,0,94206477,27,"TMS-94206477",6,3,"6_3",11.661397,20.8191044076166,0.0159027228996402,0.0074481773781677
"411",85,373,"10-P6S3C1FS-b",9.4,10.1,10.9,10.3,36.7,408.6,237.67,97,170.93,41.8330885952031,NA,10,6,3,1,"FS",1336.12929279579,2985.91384398457,86,"408_373_10_28",0.370020942776197,0.984592067019446,10,28,14,57,373,0,0.88653227,"2021-10-28","14:57:00",2021-10-28 14:57:00,"6_3",38276,4,5,3.875,3.625,1984,202,0,94206477,27,"TMS-94206477",6,3,"6_3",11.661397,9.56727911657637,0.00716044410384662,0.00320413770003801
"412",86,374,"10-P6S3C2FS",10.5,10.9,10.9,10.6,40.2,328,223.05,99,104.95,31.9969512195122,NA,10,6,3,2,"FS",1535.16503753843,3631.71134537909,87,"409_374_10_28",0.398197650870797,0.9944943294943,10,28,14,59,374,0,0.88653227,"2021-10-28","14:59:00",2021-10-28 14:59:00,"6_3",38373,4,5,5.375,5.8125,1947,202,0,94206477,27,"TMS-94206477",6,3,"6_3",11.661397,5.94306869932913,0.00387128976625118,0.00163643751778097
"413",87,367,"10-P6S3C1AA-b",12.7,13.5,13.3,12.6,40.2,444.4,270.73,98,173.67,39.0796579657966,NA,10,6,3,1,"AA",1911.45189851845,5356.43942901458,88,"410_367_10_28",0.33564298639892,0.996705186281272,10,28,15,1,367,0,0.88653227,"2021-10-28","15:1:00",2021-10-28 15:01:00,"6_3",38373,4,5,5.375,5.8125,1947,202,0,94206477,27,"TMS-94206477",6,3,"6_3",11.661397,3.93344659418197,0.00205783184877985,0.000734339787896304
"414",88,366,"10-P6S3C1AA",10,10.5,9.9,9.6,38,318.6,NA,95,318.6,100,NA,10,6,3,1,"AA",1351.00885100039,2985.13479445633,89,"411_366_10_28",0.220840303155466,0.976571568079339,10,28,15,4,366,0,0.88653227,"2021-10-28","15:4:00",2021-10-28 15:04:00,"6_3",38277,4,5,3.75,3.5625,1984,202,0,94206477,27,"TMS-94206477",6,3,"6_3",11.661397,5.81075559324428,0.00430104924104794,0.00194656388851699
"415",89,376,"10-P6S3C4FS",9.4,8.6,8,8.5,40,220.7,NA,88,220.7,100,NA,10,6,3,4,"FS",1200.97050827686,2338.5230315159,90,"412_376_10_28",0.332688286790804,0.990504946099967,10,28,15,6,376,0,0.88653227,"2021-10-28","15:6:00",2021-10-28 15:06:00,"6_3",38277,4,5,3.75,3.5625,1984,202,0,94206477,27,"TMS-94206477",6,3,"6_3",11.661397,9.40608566574125,0.0078320704804292,0.00402223349480717
"416",90,375,"10-P6S3C2FS-b",9.6,9.1,8.5,8.7,39.5,270.8,176.93,98,93.87,34.6639586410635,NA,10,6,3,2,"FS",1240.53357387736,2500.39457473982,91,"413_375_10_28",0.820963896457766,0.996835576299222,10,28,15,9,375,0,0.88653227,"2021-10-28","15:9:00",2021-10-28 15:09:00,"6_3",38277,4,5,3.75,3.5625,1984,202,0,94206477,27,"TMS-94206477",6,3,"6_3",11.661397,22.8080765858369,0.0183856987558579,0.00912179094301954
"417",91,371,"10-P6S3C4AA-b",9.1,9.5,8.3,8.4,39.4,186.9,102.45,95,84.45,45.1845906902087,NA,10,6,3,4,"AA",1215.11586398118,2412.31891204903,92,"414_371_10_28",0.102775885558581,0.957534379007736,10,28,15,11,371,0,0.88653227,"2021-10-28","15:11:00",2021-10-28 15:11:00,"6_3",38277,4,5,3.75,3.5625,1984,202,0,94206477,27,"TMS-94206477",6,3,"6_3",11.661397,2.88277853425358,0.00237243099173152,0.00119502380877367
"418",92,370,"10-P6S3C4AA",9.1,9.2,9.2,9,40,141.1,66.08,90,75.02,53.1679659815734,NA,10,6,3,4,"AA",1277.47586216743,2615.87330295032,93,"415_370_10_28",0.181787712725485,0.977312614471775,10,28,15,13,370,0,0.88653227,"2021-10-28","15:13:00",2021-10-28 15:13:00,"6_3",38277,4,5,3.75,3.5625,1984,202,0,94206477,27,"TMS-94206477",6,3,"6_3",11.661397,4.9867758425998,0.00390361649114762,0.00190635220634556
"419",93,368,"10-P6S3C2AA",10.5,10.7,11,10.4,38.9,344.8,254.77,98,90.03,26.110788863109,NA,10,6,3,2,"AA",1479.68336098602,3465.3083820016,94,"416_368_10_28",0.0335967302452301,0.59475618653799,10,28,15,15,368,0,0.88653227,"2021-10-28","15:15:00",2021-10-28 15:15:00,"6_3",38374,4,5.0625,5.5,6,1947,202,0,94206477,27,"TMS-94206477",6,3,"6_3",11.661397,0.495825531777906,0.000335088941898692,0.000143082657333808
"420",94,369,"10-P6S3C2AA-b",8,7.9,7.5,7.8,39.5,1399,101.2,98,1297.8,92.7662616154396,NA,10,6,3,2,"AA",1063.53426709314,1887.68583251939,95,"417_369_10_28",0.0714806457212291,0.906644658357355,10,28,15,17,369,0,0.88653227,"2021-10-28","15:17:00",2021-10-28 15:17:00,"6_3",38278,4,5,3.75,3.5,1983,202,0,94206477,27,"TMS-94206477",6,3,"6_3",11.661397,2.15653445989841,0.00202770566649692,0.00114242233678271
"421",142,377,"10-P6S3C4FS-b",8.22,7.8,7.6,7.9,41,214.3,74.25,78,140.05,65.3523098460103,NA,10,6,3,4,"FS",1112.55505850114,1999.70333720373,143,"465_377_10_28",0.151999074234798,0.717394121478274,10,28,17,22,377,0,0.8862362,"2021-10-28","17:22:00",2021-10-28 17:22:00,"6_3",38286,4,4.875,3.625,3.375,1982,202,0,94206477,27,"TMS-94206477",6,3,"6_3",11.661397,4.69950206813113,0.00422406246973737,0.00235009962762909
"422",143,372,"10-P6S3C1FS",10.1,9.8,9.4,9.1,38.6,326.6,203.54,85,123.06,37.6791181873852,NA,10,6,3,1,"FS",1309.15344114357,2795.19449531937,144,"466_372_10_28",0.865040791529257,0.99655114823353,10,28,17,25,372,0,0.8862362,"2021-10-28","17:25:00",2021-10-28 17:25:00,"6_3",38286,4,4.875,3.625,3.375,1982,202,0,94206477,27,"TMS-94206477",6,3,"6_3",11.661397,24.5432387733419,0.0187474118785518,0.00878051198742706
"423",144,373,"10-P6S3C1FS-b",9.4,10.1,10.9,10.3,36.7,408.6,237.67,97,170.93,41.8330885952031,NA,10,6,3,1,"FS",1336.12929279579,2985.91384398457,145,"467_373_10_28",0.467089488924611,0.98300725274689,10,28,17,27,373,0,0.8862362,"2021-10-28","17:27:00",2021-10-28 17:27:00,"6_3",38286,4,4.875,3.625,3.375,1982,202,0,94206477,27,"TMS-94206477",6,3,"6_3",11.661397,12.9673551057451,0.00970516489359458,0.00434284302337427
"424",145,367,"10-P6S3C1AA-b",12.7,13.5,13.3,12.6,40.2,444.4,270.73,98,173.67,39.0796579657966,NA,10,6,3,1,"AA",1911.45189851845,5356.43942901458,146,"468_367_10_28",0.203644414168935,0.985009507423291,10,28,17,29,367,0,0.88613751,"2021-10-28","17:29:00",2021-10-28 17:29:00,"6_3",38383,4,5.125,5.75,6.375,1944,202,0,94206477,27,"TMS-94206477",6,3,"6_3",11.661397,2.17499134066143,0.00113787395976182,0.000406051700851878
"425",147,375,"10-P6S3C2FS-b",9.6,9.1,8.5,8.7,39.5,270.8,176.93,98,93.87,34.6639586410635,NA,10,6,3,2,"FS",1240.53357387736,2500.39457473982,148,"470_375_10_28",0.132795232309206,0.898653509281599,10,28,17,33,375,0,0.8862362,"2021-10-28","17:33:00",2021-10-28 17:33:00,"6_3",38287,4,4.875,3.625,3.375,1982,202,0,94206477,27,"TMS-94206477",6,3,"6_3",11.661397,3.89298849180928,0.00313815649474243,0.00155694966352035
"426",148,369,"10-P6S3C2AA-b",8,7.9,7.5,7.8,39.5,1399,101.2,98,1297.8,92.7662616154396,NA,10,6,3,2,"AA",1063.53426709314,1887.68583251939,149,"471_369_10_28",0.149000492510942,0.967857091325369,10,28,17,35,369,0,0.8862362,"2021-10-28","17:35:00",2021-10-28 17:35:00,"6_3",38287,4,4.875,3.625,3.375,1982,202,0,94206477,27,"TMS-94206477",6,3,"6_3",11.661397,4.6602030880036,0.00438180812052338,0.0024687387105003
"427",149,374,"10-P6S3C2FS",10.5,10.9,10.9,10.6,40.2,328,223.05,99,104.95,31.9969512195122,NA,10,6,3,2,"FS",1535.16503753843,3631.71134537909,150,"472_374_10_28",0.496325869351391,0.9967885623001,10,28,17,37,374,0,0.8862362,"2021-10-28","17:37:00",2021-10-28 17:37:00,"6_3",38287,4,4.875,3.625,3.375,1982,202,0,94206477,27,"TMS-94206477",6,3,"6_3",11.661397,12.7533152331917,0.00830745549914362,0.00351165442964477
"428",150,366,"10-P6S3C1AA",10,10.5,9.9,9.6,38,318.6,NA,95,318.6,100,NA,10,6,3,1,"AA",1351.00885100039,2985.13479445633,151,"473_366_10_28",0.292177284036339,0.991570705466102,10,28,17,39,366,0,0.8862362,"2021-10-28","17:39:00",2021-10-28 17:39:00,"6_3",38287,4,4.875,3.625,3.375,1982,202,0,94206477,27,"TMS-94206477",6,3,"6_3",11.661397,8.11216461330869,0.00600452366192999,0.00271752037072957
"429",151,368,"10-P6S3C2AA",10.5,10.7,11,10.4,38.9,344.8,254.77,98,90.03,26.110788863109,NA,10,6,3,2,"AA",1479.68336098602,3465.3083820016,152,"474_368_10_28",0.144341260197884,0.976656178342493,10,28,17,42,368,0,0.8862362,"2021-10-28","17:42:00",2021-10-28 17:42:00,"6_3",38287,4,4.875,3.625,3.375,1982,202,0,94206477,27,"TMS-94206477",6,3,"6_3",11.661397,3.7857748073228,0.00255850333060451,0.00109247847233039
"430",152,370,"10-P6S3C4AA",9.1,9.2,9.2,9,40,141.1,66.08,90,75.02,53.1679659815734,NA,10,6,3,4,"AA",1277.47586216743,2615.87330295032,153,"475_370_10_28",0.226971590580341,0.984046316896537,10,28,17,44,370,0,0.8862362,"2021-10-28","17:44:00",2021-10-28 17:44:00,"6_3",38384,4,5.125,5.75,6.3125,1943,202,0,94206477,27,"TMS-94206477",6,3,"6_3",11.661397,3.51265293385094,0.00274968243070456,0.00134282227273362
"431",153,376,"10-P6S3C4FS",9.4,8.6,8,8.5,40,220.7,NA,88,220.7,100,NA,10,6,3,4,"FS",1200.97050827686,2338.5230315159,154,"476_376_10_28",0.280810623155705,0.976817923634216,10,28,17,46,376,0,0.8862362,"2021-10-28","17:46:00",2021-10-28 17:46:00,"6_3",38384,4,5.125,5.75,6.3125,1943,202,0,94206477,27,"TMS-94206477",6,3,"6_3",11.661397,4.47912694643388,0.00372958945749674,0.00191536576123878
"432",25,492,"01-P6S3C1AA-S",1.4,1.5,1.2,1.2,38.5,10.039,NA,100,10.039,100,NA,1,6,3,1,"AA",289.189780688903,86.9394533477397,26,"501_492+494_10_29",0.0948579903882359,0.955943368620482,10,29,11,17,492,494,0.88544668,"2021-10-29","11:17:00",2021-10-29 11:17:00,"6_3",38358,4,4.75,5.875,6.375,1957,202,0,94206477,27,"TMS-94206477",6,3,"6_3",1.306706,0.195846039275431,0.000677223236619529,0.00225267162069777
"433",26,499,"01-P6S3C2AA-Sp",1.3,1.3,1.5,1.5,42.6,8.906,NA,100,8.906,100,NA,1,6,3,2,"AA",322.205696890482,102.463895244841,27,"502_499+497_10_29",0.116432332349708,0.968368598418338,10,29,11,19,499,497,0.88544668,"2021-10-29","11:19:00",2021-10-29 11:19:00,"6_3",38358,4,4.75,5.875,6.375,1957,202,0,94206477,27,"TMS-94206477",6,3,"6_3",1.306706,0.237329410219522,0.00073657732470258,0.00231622475070282
"434",27,502,"01-P6S3C4AA-W",1.1,1.1,1.3,1.4,40.2,11.365,7.815,92.5,3.55,30.1263711811108,NA,1,6,3,4,"AA",366.849378295985,128.762232797889,28,"503_502+500_10_29",0.310653950953686,0.996319308781775,10,29,11,20,502,500,0.88544668,"2021-10-29","11:20:00",2021-10-29 11:20:00,"6_3",38358,4,4.75,5.875,6.375,1957,202,0,94206477,27,"TMS-94206477",6,3,"6_3",1.306706,0.619392004666769,0.00168840957982223,0.0048103546452087
"435",28,507,"01-P6S3C1FS-Sp",1.2,1.3,0.9,1,35.8,8.388,5.88,98,1.254,29.8998569384835,NA,1,6,3,1,"FS",251.682075545912,66.5954810707964,29,"504_507+504_10_29",0.0597116951438882,0.920837924810185,10,29,11,23,507,504,0.88544668,"2021-10-29","11:23:00",2021-10-29 11:23:00,"6_3",38358,4,4.75,5.875,6.375,1957,202,0,94206477,27,"TMS-94206477",6,3,"6_3",1.306706,0.125338342390918,0.000498002657197788,0.00188208479577877
"436",29,508,"01-P6S3C2FS-S",1.4,1.3,1.2,1.1,35.3,14.2085,9.355,100,4.8535,33.6855441842785,NA,1,6,3,2,"FS",287.792843506594,87.7624851731333,30,"505_508+509_10_29",0.112246137823295,0.961005770708006,10,29,11,25,508,509,0.88544668,"2021-10-29","11:25:00",2021-10-29 11:25:00,"6_3",38358,4,4.75,5.875,6.375,1957,202,0,94206477,27,"TMS-94206477",6,3,"6_3",1.306706,0.231589648118443,0.000804709544881844,0.00263882281434459
"437",30,514,"01-P6S3C4FS-W",1.1,1.2,1.3,1.3,41.5,9.6215,6.48,57.5,3.1415,29.9245060192693,NA,1,6,3,4,"FS",293.153035478811,83.1467656166934,31,"506_514+515_10_29",0,0.348499370409993,10,29,11,27,514,515,0.88544668,"2021-10-29","11:27:00",2021-10-29 11:27:00,"6_3",38358,4,4.75,5.875,6.375,1957,202,0,94206477,27,"TMS-94206477",6,3,"6_3",1.306706,0,0,0
"438",54,492,"01-P6S3C1AA-S",1.4,1.5,1.2,1.2,38.5,10.039,NA,100,10.039,100,NA,1,6,3,1,"AA",289.189780688903,86.9394533477397,68,"544_492+494_10_29",0.0467337846438697,0.821477211248173,10,29,14,15,492,494,0.88505192,"2021-10-29","14:15:00",2021-10-29 14:15:00,"6_3",38370,4,5,5.375,5.625,1949,202,0,94206477,27,"TMS-94206477",6,3,"6_3",1.306706,0.109303941578625,0.000377966127704248,0.00125724210780843
"439",55,499,"01-P6S3C2AA-Sp",1.3,1.3,1.5,1.5,42.6,8.906,NA,100,8.906,100,NA,1,6,3,2,"AA",322.205696890482,102.463895244841,69,"545_499+497_10_29",0.10889602499566,0.964970932107977,10,29,14,16,499,497,0.88505192,"2021-10-29","14:16:00",2021-10-29 14:16:00,"6_3",38370,4,5,5.375,5.625,1949,202,0,94206477,27,"TMS-94206477",6,3,"6_3",1.306706,0.251451358809986,0.000780406309499408,0.00245404840611548
"440",56,502,"01-P6S3C4AA-W",1.1,1.1,1.3,1.4,40.2,11.365,7.815,92.5,3.55,30.1263711811108,NA,1,6,3,4,"AA",366.849378295985,128.762232797889,70,"546_502+500_10_29",0.319835386142075,0.996314006654418,10,29,14,18,502,500,0.88505192,"2021-10-29","14:18:00",2021-10-29 14:18:00,"6_3",38370,4,5,5.375,5.625,1949,202,0,94206477,27,"TMS-94206477",6,3,"6_3",1.306706,0.722402470312001,0.00196920729065307,0.00561035992165433
"441",57,507,"01-P6S3C1FS-Sp",1.2,1.3,0.9,1,35.8,8.388,5.88,98,1.254,29.8998569384835,NA,1,6,3,1,"FS",251.682075545912,66.5954810707964,71,"547_507+504_10_29",0.0613036894781594,0.833272357014201,10,29,14,21,507,504,0.88505192,"2021-10-29","14:21:00",2021-10-29 14:21:00,"6_3",38370,4,5,5.375,5.625,1949,202,0,94206477,27,"TMS-94206477",6,3,"6_3",1.306706,0.145772350326129,0.000579192419682415,0.00218892255123379
"442",58,508,"01-P6S3C2FS-S",1.4,1.3,1.2,1.1,35.3,14.2085,9.355,100,4.8535,33.6855441842785,NA,1,6,3,2,"FS",287.792843506594,87.7624851731333,72,"548_508+509_10_29",0.113631892611236,0.955519905370188,10,29,14,23,508,509,0.88505192,"2021-10-29","14:23:00",2021-10-29 14:23:00,"6_3",38370,4,5,5.375,5.625,1949,202,0,94206477,27,"TMS-94206477",6,3,"6_3",1.306706,0.265590155588827,0.000922851841459157,0.0030262378630788
"443",59,514,"01-P6S3C4FS-W",1.1,1.2,1.3,1.3,41.5,9.6215,6.48,57.5,3.1415,29.9245060192693,NA,1,6,3,4,"FS",293.153035478811,83.1467656166934,73,"449_514+515_10_29",0,0.390306998904647,10,29,14,26,514,515,0.88505192,"2021-10-29","14:26:00",2021-10-29 14:26:00,"6_3",38370,4,5,5.375,5.625,1949,202,0,94206477,27,"TMS-94206477",6,3,"6_3",1.306706,0,0,0
"444",84,492,"01-P6S3C1AA-S",1.4,1.5,1.2,1.2,38.5,10.039,NA,100,10.039,100,NA,1,6,3,1,"AA",289.189780688903,86.9394533477397,126,"604_492+494_10_29",0.0389689290053808,0.801391562904548,10,29,17,22,492,494,0.88465716,"2021-10-29","17:22:00",2021-10-29 17:22:00,"6_3",38382,4,5.125,5.75,6.25,1944,202,0,94206477,27,"TMS-94206477",6,3,"6_3",1.306706,0.0819921166693449,0.000283523561842416,0.000943094458408814
"445",85,497,"01-P6S3C2AA-F",1.3,1.3,0.9,1,36.7,8.906,NA,100,8.906,100,NA,1,6,3,2,"AA",322.205696890482,102.463895244841,127,"605_497+499_10_29",0.106601863102471,0.959000354394492,10,29,17,24,497,499,0.88465716,"2021-10-29","17:24:00",2021-10-29 17:24:00,"6_3",38382,4,5.125,5.75,6.25,1944,202,0,94206477,27,"TMS-94206477",6,3,"6_3",1.306706,0.221439714301633,0.000687261946137782,0.00216114870289183
"446",86,500,"01-P6S3C4AA-S",1.4,1.5,1.8,1.6,41.6,11.365,7.815,92.5,3.55,30.1263711811108,NA,1,6,3,4,"AA",366.849378295985,128.762232797889,128,"606_500+502_10_29",0.379207473394949,0.997890349077065,10,29,17,26,500,502,0.88465716,"2021-10-29","17:26:00",2021-10-29 17:26:00,"6_3",38382,4,5.125,5.75,6.25,1944,202,0,94206477,27,"TMS-94206477",6,3,"6_3",1.306706,0.770510135851946,0.00210034466851481,0.00598397619480064
"447",87,504,"01-P6S3C1FS-S",1.3,1.2,0.8,0.8,38.6,8.388,5.88,98,1.254,29.8998569384835,NA,1,6,3,1,"FS",251.682075545912,66.5954810707964,129,"607_504+507_10_29",0.0708792120843339,0.894544538719511,10,29,17,27,504,507,0.88455847,"2021-10-29","17:27:00",2021-10-29 17:27:00,"6_3",38382,4,5.125,5.75,6.25,1944,202,0,94206477,27,"TMS-94206477",6,3,"6_3",1.306706,0.15160297743598,0.000602359055992149,0.00227647544545573
"448",88,508,"01-P6S3C2FS-S",1.4,1.3,1.2,1.1,35.3,14.2085,9.355,100,4.8535,33.6855441842785,NA,1,6,3,2,"FS",287.792843506594,87.7624851731333,130,"608_508+509_10_29",0.155109371253615,0.984800571428652,10,29,17,29,508,509,0.88465716,"2021-10-29","17:29:00",2021-10-29 17:29:00,"6_3",38382,4,5.125,5.75,6.25,1944,202,0,94206477,27,"TMS-94206477",6,3,"6_3",1.306706,0.32613584075207,0.00113323123945088,0.00371611902407601
"449",89,514,"01-P6S3C4FS-W",1.1,1.2,1.3,1.3,41.5,9.6215,6.48,57.5,3.1415,29.9245060192693,NA,1,6,3,4,"FS",293.153035478811,83.1467656166934,131,"609_514+515_10_29",0,0.700156198473919,10,29,17,31,514,515,0.88455847,"2021-10-29","17:31:00",2021-10-29 17:31:00,"6_3",38383,4,5.125,5.75,6.375,1944,202,0,94206477,27,"TMS-94206477",6,3,"6_3",1.306706,0,0,0
"450",19,383,"25-P6S4C4FS",25.2,25.6,25.5,29.2,99.9,1955.7,555.44,50,1400.26,71.5989159891599,NA,25,6,4,4,"FS",9372.26187643554,54605.7138560377,19,"19_383_10_28",2.24615384615384,0.991178424339046,10,28,11,38,383,0,0.8891969,"2021-10-28","11:38:00",2021-10-28 11:38:00,"6_4",38419,4,5.8125,8.375,10.0625,2675,202,0,94206479,29,"TMS-94206479",6,4,"6_4",1.5637,3.78239527342581,0.0481589523594511,6.92673899181632e-05
"451",20,382,"25-P6S4C2FS",28.5,28.8,27.8,27.3,98.2,2332.6,1430.71,80,901.89,38.6645802966647,NA,25,6,4,2,"FS",9909.90122164964,60907.3164228997,20,"20_382_10_28",2.47252747252746,0.942593495965231,10,28,11,41,382,0,0.88821,"2021-10-28","11:41:00",2021-10-28 11:41:00,"6_4",38419,4,5.8125,8.375,10.0625,2675,202,0,94206479,29,"TMS-94206479",6,4,"6_4",1.5637,4.15897449707286,0.052953707952182,6.82836601796034e-05
"452",21,381,"25-P6S4C1FS",23.1,22.4,20.2,22.5,90.1,2076,1225.41,100,850.59,40.9725433526012,NA,25,6,4,1,"FS",7006.10098609122,34417.3739847582,21,"0_381_10_28",0.600000000000005,1,10,28,11,44,381,0,0.8891969,"2021-10-28","11:44:00",2021-10-28 11:44:00,"6_4",38323,4,4.875,5.5,6.25,2697,202,0,94206479,29,"TMS-94206479",6,4,"6_4",1.5637,1.62668903574253,0.020711648072945,4.72636011237496e-05
"453",22,381,"25-P6S4C1FS",23.1,22.4,20.2,22.5,90.1,2076,1225.41,100,850.59,40.9725433526012,NA,25,6,4,1,"FS",7006.10098609122,34417.3739847582,22,"21_381_10_28",0.574108818011251,0.914985928705438,10,28,11,45,381,0,0.8891969,"2021-10-28","11:45:00",2021-10-28 11:45:00,"6_4",38323,4,4.875,5.5,6.25,2697,202,0,94206479,29,"TMS-94206479",6,4,"6_4",1.5637,1.55649419930333,0.0198178996570389,4.52240836268515e-05
"454",23,380,"25-P6S4C4AA",29.5,27.3,27.8,30.2,99.1,1426,781.53,60,644.47,45.1942496493689,NA,25,6,4,4,"AA",10229.2551177022,64112.5641577362,23,"22_380_10_28",1.35604395604395,0.961858079512867,10,28,11,47,380,0,0.8891969,"2021-10-28","11:47:00",2021-10-28 11:47:00,"6_4",38227,4,5,4.6875,4.875,2721,202,0,94206479,29,"TMS-94206479",6,4,"6_4",1.5637,4.71337998991795,0.0600126179252695,7.35172590870272e-05
"455",24,379,"25-P6S4C2AA",26.1,25.2,25.2,27.5,98.3,2237.6,1423.05,96,814.55,36.402842331069,NA,25,6,4,2,"AA",9091.38413842623,52193.4887990692,24,"23_379_10_28",0.762637362637363,0.814978510271076,10,28,11,50,379,0,0.8891969,"2021-10-28","11:50:00",2021-10-28 11:50:00,"6_4",38227,4,5,4.6875,4.875,2721,202,0,94206479,29,"TMS-94206479",6,4,"6_4",1.5637,2.65079879497818,0.0337510185090253,5.07879211750537e-05
"456",25,378,"25-P6S4C1AA",22.4,22.6,20,19.2,99.1,1361.6,745.51,94,616.09,45.2475029377203,NA,25,6,4,1,"AA",7253.56291485758,34542.5262003479,25,"24_378_10_28",1.36043956043955,0.96241381475667,10,28,11,55,378,0,0.8891969,"2021-10-28","11:55:00",2021-10-28 11:55:00,"6_4",38420,4,5.875,8.3125,9.9375,2675,202,0,94206479,29,"TMS-94206479",6,4,"6_4",1.5637,2.31971919995533,0.0295355821806454,6.71554589406945e-05
"457",58,383,"25-P6S4C4FS",25.2,25.6,25.5,29.2,99.9,1955.7,555.44,50,1400.26,71.5989159891599,NA,25,6,4,4,"FS",9372.26187643554,54605.7138560377,58,"49_383_10_28",1.34390243902438,0.921007766047808,10,28,14,13,383,0,0.88821,"2021-10-28","14:13:00",2021-10-28 14:13:00,"6_4",38236,4,5,4.25,4,2718,202,0,94206479,29,"TMS-94206479",6,4,"6_4",1.5637,5.6866798071637,0.0724050560872775,0.000104140746555499
"458",59,383,"25-P6S4C4FS",25.2,25.6,25.5,29.2,99.9,1955.7,555.44,50,1400.26,71.5989159891599,NA,25,6,4,4,"FS",9372.26187643554,54605.7138560377,59,"0_383_10_28",NA,0,10,28,14,13,383,0,0,"2021-10-28","14:13:00",2021-10-28 14:13:00,"6_4",38236,4,5,4.25,4,2718,202,0,94206479,29,"TMS-94206479",6,4,"6_4",1.5637,NA,NA,NA
"459",60,382,"25-P6S4C2FS",28.5,28.8,27.8,27.3,98.2,2332.6,1430.71,80,901.89,38.6645802966647,NA,25,6,4,2,"FS",9909.90122164964,60907.3164228997,60,"50_382_10_28",1.55604395604394,0.932271983335808,10,28,14,16,382,0,0.8891969,"2021-10-28","14:16:00",2021-10-28 14:16:00,"6_4",38333,4,5,5.25,5.5,2694,202,0,94206479,29,"TMS-94206479",6,4,"6_4",1.5637,4.79393871672365,0.0610383234916949,7.87087495931973e-05
