"","V1","sample_code","Code","D1(cm)","D2(cm)","D3(cm)","D4(cm)","Length(cm)","FW(g)","DW(g)","Bark(%)","Watercontent(g)","Waterpercentage","Notes","DiamClass","Plot...16","SubPlot","Class","Species","Areacm2","Volcm3","X","ID","slope","rsq","Month","Day","Hour","Min","Sample_code1","Sample_code2","ATMP","Date","Time","DateTime","Loc...36","ReadIndex","TimeZone","T1","T2","T3","Soil_moist","Shake","Err_flag","Code_sens","Sensornumber","Serial","Plot...48","Subplot","Loc...50","chambervolume","respiration","RespCorrectedArea","RespCorrectedVolume"
"349",10,464,"01-P6S2C1AA-S",0.8,0.8,1.3,1.3,35.9,8.4365,5.655,100,2.7815,32.4448067294826,NA,1,6,2,1,"AA",237.959663452392,59.3454706244746,12,"13_464+465_7_30",0.228498352321041,0.991680143527755,7,30,9,34,464,465,0.87952528,"2021-7-30","9:34:00",2021-07-30 09:34:00,"6_2",29577,4,15.125,19.625,22.375,2399,202,0,94206478,28,"TMS-94206478",6,2,"6_2",1.306706,0.136534461967599,0.000573771453475412,0.00230067198946925
"350",35,476,"01-P6S2C1FS-S",1.1,0.9,0.8,0.8,39.2,6.6425,4.655,97.5,1.9875,29.5118945058291,NA,1,6,2,1,"FS",236.708315670442,53.0345345821883,38,"38_476+477_7_30",0,0.688763441935824,7,30,12,27,476,477,0.8793279,"2021-7-30","12:27:00",2021-07-30 12:27:00,"6_2",29781,4,15.5,18.875,20.875,2343,202,0,94206478,28,"TMS-94206478",6,2,"6_2",1.306706,0,0,0
"351",36,484,"01-P6S2C2FS-S",1.2,1.1,0.9,0.9,39.4,12.5655,7.765,100,4.8005,37.4348377006901,NA,1,6,2,2,"FS",302.712128727554,94.817062376463,39,"39_484+485_7_30",0.288210523160843,0.505285056244071,7,30,12,30,484,485,0.87922921,"2021-7-30","12:30:00",2021-07-30 12:30:00,"6_2",29685,4,15.5,18.75,20.375,2385,202,0,94206478,28,"TMS-94206478",6,2,"6_2",1.306706,0.183678817877889,0.000606777200008405,0.0019371916116596
"352",37,488,"01-P6S2C4FS-S",1.4,1.5,0.8,0.9,48.3,10.6825,7.57,62.5,3.1125,29.1548376845708,NA,1,6,2,4,"FS",344.733090933733,103.175073281798,40,"40_488+489_7_30",0,0.873587110915498,7,30,12,32,488,489,0.8793279,"2021-7-30","12:32:00",2021-07-30 12:32:00,"6_2",29589,4,15.375,19.875,22.5625,2396,202,0,94206478,28,"TMS-94206478",6,2,"6_2",1.306706,0,0,0
"353",38,472,"01-P6S2C4AA-S",1.2,1.1,1,1,35.5,6.533,4.765,83.5,1.768,26.8636394554863,NA,1,6,2,4,"AA",250.23208026077,67.8647499526936,41,"41_472+473_7_30",0,0.394577216849633,7,30,12,40,472,473,0.87922921,"2021-7-30","12:40:00",2021-07-30 12:40:00,"6_2",29782,4,15.5,18.875,20.875,2341,202,0,94206478,28,"TMS-94206478",6,2,"6_2",1.306706,0,0,0
"354",39,468,"01-P6S2C2AA-S",1.3,1.4,1.2,1.2,41.8,9.3675,5.84,97.5,6.4475,68.936170212766,NA,1,6,2,2,"AA",331.931262711561,105.221362746683,42,"42_468+469_7_30",0.0510646299832205,0.781227981654455,7,30,12,44,468,469,0.87922921,"2021-7-30","12:44:00",2021-07-30 12:44:00,"6_2",29686,4,15.5,18.625,20.3125,2383,202,0,94206478,28,"TMS-94206478",6,2,"6_2",1.306706,0.0323637674049003,9.75014138183889e-05,0.000307577915359403
"355",40,464,"01-P6S2C1AA-S",0.8,0.8,1.3,1.3,35.9,8.4365,5.655,100,2.7815,32.4448067294826,NA,1,6,2,1,"AA",237.959663452392,59.3454706244746,43,"43_464+465_7_30",0.280381150054247,0.99178139006755,7,30,12,48,464,465,0.87922921,"2021-7-30","12:48:00",2021-07-30 12:48:00,"6_2",29590,4,15.375,19.875,22.375,2396,202,0,94206478,28,"TMS-94206478",6,2,"6_2",1.306706,0.167479557356366,0.000703814902603748,0.00282211187465579
"356",65,477,"01-P6S2C1FS-F",1,1.1,0.8,0.7,43.6,6.6425,4.655,97.5,1.9875,29.5118945058291,NA,1,6,2,1,"FS",236.708315670442,53.0345345821883,68,"68_477+476_7_30",0,0.000214662661919883,7,30,15,22,477,476,0.87853838,"2021-7-30","15:22:00",2021-07-30 15:22:00,"6_2",29600,4,15.5,19.125,21.125,2394,202,0,94206478,28,"TMS-94206478",6,2,"6_2",1.306706,0,0,0
"357",66,484,"01-P6S2C2FS-S",1.2,1.1,0.9,0.9,39.4,12.5655,7.765,100,4.8005,37.4348377006901,NA,1,6,2,2,"FS",302.712128727554,94.817062376463,69,"69_484+485_7_30",0.0637050633967996,0.915648129527171,7,30,15,25,484,485,0.87843969,"2021-7-30","15:25:00",2021-07-30 15:25:00,"6_2",29793,4,15.625,18.5625,20.25,2341,202,0,94206478,28,"TMS-94206478",6,2,"6_2",1.306706,0.0408136678834106,0.000134826668673536,0.000430446449831608
"358",68,489,"01-P6S2C4FS-F",1.5,1.6,0.9,0.9,43,10.6825,7.57,62.5,3.1125,29.1548376845708,NA,1,6,2,4,"FS",344.733090933733,103.175073281798,71,"70_489+488_7_30",0,0.157200877863934,7,30,15,28,489,488,0.87843969,"2021-7-30","15:28:00",2021-07-30 15:28:00,"6_2",29793,4,15.625,18.5625,20.25,2341,202,0,94206478,28,"TMS-94206478",6,2,"6_2",1.306706,0,0,0
"359",69,472,"01-P6S2C4AA-S",1.2,1.1,1,1,35.5,6.533,4.765,83.5,1.768,26.8636394554863,NA,1,6,2,4,"AA",250.23208026077,67.8647499526936,72,"71_472+473_7_30",0,0.853897565488796,7,30,15,30,472,473,0.878341,"2021-7-30","15:30:00",2021-07-30 15:30:00,"6_2",29697,4,15.5,18,19.6875,2351,202,0,94206478,28,"TMS-94206478",6,2,"6_2",1.306706,0,0,0
"360",70,468,"01-P6S2C2AA-S",1.3,1.4,1.2,1.2,41.8,9.3675,5.84,97.5,6.4475,68.936170212766,NA,1,6,2,2,"AA",331.931262711561,105.221362746683,73,"72_468+469_7_30",0.126006959373725,0.986016257559494,7,30,15,34,468,469,0.87843969,"2021-7-30","15:34:00",2021-07-30 15:34:00,"6_2",29601,4,15.5,19,21,2394,202,0,94206478,28,"TMS-94206478",6,2,"6_2",1.306706,0.077176901679711,0.00023250868583227,0.000733471793798298
"361",71,464,"01-P6S2C1AA-S",0.8,0.8,1.3,1.3,35.9,8.4365,5.655,100,2.7815,32.4448067294826,NA,1,6,2,1,"AA",237.959663452392,59.3454706244746,74,"73_464+465_7_30",0.592056322292952,0.98492194469859,7,30,15,36,464,465,0.87843969,"2021-7-30","15:36:00",2021-07-30 15:36:00,"6_2",29601,4,15.5,19,21,2394,202,0,94206478,28,"TMS-94206478",6,2,"6_2",1.306706,0.376469334301421,0.00158207205725327,0.0063436911080146
"362",13,360,"25-P6S3C1AA",27.1,26.5,27.5,27,96.4,2295.4,1335.81,99,959.59,41.8049141761784,NA,25,6,3,1,"AA",9331.84249087475,55297.8638553399,13,"13_360_7_28",4.79560439560438,0.995651119215712,7,28,10,0,360,0,0.8852493,"2021-7-28","10:0:00",2021-07-28 10:00:00,"6_3",29521,4,15.875,20.375,22.6875,2017,202,0,94206477,27,"TMS-94206477",6,3,"6_3",1.5637,3.56580562450719,0.0454012472996161,6.44836052588829e-05
"363",14,361,"25-P6S3C2AA",23,22.2,21,21.9,98.8,1286.9,840.93,97,445.97,34.6545963167301,NA,25,6,3,2,"AA",7598.95492406142,37651.0692992219,14,"14_361_7_28",0.749450549450554,0.906709813248079,7,28,10,6,361,0,0.8852493,"2021-7-28","10:6:00",2021-07-28 10:06:00,"6_3",29425,4,15.25,19.625,21.9375,2042,202,0,94206477,27,"TMS-94206477",6,3,"6_3",1.5637,0.576310864621936,0.00733781782897161,1.53066267531968e-05
"364",15,362,"25-P6S3C4AA",24.6,25.5,30.3,25.3,99.5,1549.5,714.6,95,834.9,53.8818973862536,NA,25,6,3,4,"AA",9360.76539386387,54617.8668454187,15,"15_362_7_28",4.62417582417582,0.993999380268281,7,28,10,11,362,0,0.8852493,"2021-7-28","10:11:00",2021-07-28 10:11:00,"6_3",29618,4,15.6875,20,22.25,1967,202,0,94206477,27,"TMS-94206477",6,3,"6_3",1.5637,3.50594647901706,0.0446390969880953,6.41904688247841e-05
"365",16,363,"25-P6S3C1FS",21,19.5,22.8,20.2,99.2,1563.9,907.49,100,656.41,41.972632521261,NA,25,6,3,1,"FS",7190.8518215397,33961.2972637139,16,"16_363_7_28",0.945054945054947,0.821193817729616,7,28,10,15,363,0,0.8852493,"2021-7-28","10:15:00",2021-07-28 10:15:00,"6_3",29522,4,15.875,20.375,22.25,2016,202,0,94206477,27,"TMS-94206477",6,3,"6_3",1.5637,0.716519480027253,0.00912300936543775,2.10981186750137e-05
"366",17,364,"25-P6S3C2FS",25,25.5,25.2,23,96.8,NA,1454.14,80,-1454.14,NA,NA,25,6,3,2,"FS",8460.85962404196,46297.5666365499,17,"17_364_7_28",7.46813186813185,0.997243468827947,7,28,10,19,364,0,0.8852493,"2021-7-28","10:19:00",2021-07-28 10:19:00,"6_3",29426,4,15.25,19.8125,22.0625,2041,202,0,94206477,27,"TMS-94206477",6,3,"6_3",1.5637,5.71029064335729,0.072705678590537,0.000123338893557513
"367",18,365,"25-P6S3C4FS",22,21,21,20,104,1552.9,488.76,60,1064.14,68.5259836435057,NA,25,6,3,4,"FS",7554.43152918704,36028.3081501433,18,"18_365_7_28",2.52087912087911,0.964505049394256,7,28,10,24,365,0,0.8852493,"2021-7-28","10:24:00",2021-07-28 10:24:00,"6_3",29619,4,15.75,20.125,22.625,1966,202,0,94206477,27,"TMS-94206477",6,3,"6_3",1.5637,1.87959547936841,0.023931752924373,5.21699623400421e-05
"368",44,360,"25-P6S3C1AA",27.1,26.5,27.5,27,96.4,2295.4,1335.81,99,959.59,41.8049141761784,NA,25,6,3,1,"AA",9331.84249087475,55297.8638553399,44,"45_360_7_28",5.12727272727273,0.977734062826582,7,28,13,22,360,0,0.8852493,"2021-7-28","13:22:00",2021-07-28 13:22:00,"6_3",29438,4,15.625,19.375,21.375,2032,202,0,94206477,27,"TMS-94206477",6,3,"6_3",1.5637,4.04651592494067,0.0515218409403504,7.31767132185507e-05
"369",45,361,"25-P6S3C2AA",23,22.2,21,21.9,98.8,1286.9,840.93,97,445.97,34.6545963167301,NA,25,6,3,2,"AA",7598.95492406142,37651.0692992219,45,"46_361_7_28",0.42417582417583,0.120063175877128,7,28,13,27,361,0,0.8832755,"2021-7-28","13:27:00",2021-07-28 13:27:00,"6_3",29631,4,16,20.375,22.25,1956,202,0,94206477,27,"TMS-94206477",6,3,"6_3",1.5637,0.320883545623678,0.00408561619542897,8.52256128699935e-06
"370",46,362,"25-P6S3C4AA",24.6,25.5,30.3,25.3,99.5,1549.5,714.6,95,834.9,53.8818973862536,NA,25,6,3,4,"AA",9360.76539386387,54617.8668454187,46,"47_362_7_28",1.82857142857143,0.872631923959358,7,28,13,31,362,0,0.8852493,"2021-7-28","13:31:00",2021-07-28 13:31:00,"6_3",29535,4,16.125,19.625,21.75,1995,202,0,94206477,27,"TMS-94206477",6,3,"6_3",1.5637,1.41825272539583,0.0180577545440239,2.596682747442e-05
"371",47,363,"25-P6S3C1FS",21,19.5,22.8,20.2,99.2,1563.9,907.49,100,656.41,41.972632521261,NA,25,6,3,1,"FS",7190.8518215397,33961.2972637139,47,"48_363_7_28",0.782417582417578,0.778667977390022,7,28,13,40,363,0,0.8832755,"2021-7-28","13:40:00",2021-07-28 13:40:00,"6_3",29632,4,16,20.375,22.25,1955,202,0,94206477,27,"TMS-94206477",6,3,"6_3",1.5637,0.591888819906877,0.00753616251592065,1.74283336502367e-05
"372",48,364,"25-P6S3C2FS",25,25.5,25.2,23,96.8,NA,1454.14,80,-1454.14,NA,NA,25,6,3,2,"FS",8460.85962404196,46297.5666365499,48,"49_364_7_28",7.90476190476191,0.979429353379718,7,28,13,43,364,0,0.8832755,"2021-7-28","13:43:00",2021-07-28 13:43:00,"6_3",29632,4,16,20.375,22.25,1955,202,0,94206477,27,"TMS-94206477",6,3,"6_3",1.5637,5.97985053070716,0.076137821673019,0.000129161227363218
"373",49,365,"25-P6S3C4FS",22,21,21,20,104,1552.9,488.76,60,1064.14,68.5259836435057,NA,25,6,3,4,"FS",7554.43152918704,36028.3081501433,49,"50_365_7_28",2.75824175824175,0.973881831363444,7,28,13,46,365,0,0.8832755,"2021-7-28","13:46:00",2021-07-28 13:46:00,"6_3",29536,4,16.125,19.625,22,1995,202,0,94206477,27,"TMS-94206477",6,3,"6_3",1.5637,2.11028542324754,0.0268689885155694,5.85729814026569e-05
"374",72,360,"25-P6S3C1AA",27.1,26.5,27.5,27,96.4,2295.4,1335.81,99,959.59,41.8049141761784,NA,25,6,3,1,"AA",9331.84249087475,55297.8638553399,72,"75_360_7_28",2.68791208791207,0.956051991549936,7,28,16,24,360,0,0.8822886,"2021-7-28","16:24:00",2021-07-28 16:24:00,"6_3",29643,4,16.125,19.125,20.625,1948,202,0,94206477,27,"TMS-94206477",6,3,"6_3",1.5637,2.19112491589986,0.027898268903782,3.9624042650759e-05
"375",73,361,"25-P6S3C2AA",23,22.2,21,21.9,98.8,1286.9,840.93,97,445.97,34.6545963167301,NA,25,6,3,2,"AA",7598.95492406142,37651.0692992219,73,"76_361_7_28",0,0.390013495276649,7,28,16,34,361,0,0.8822886,"2021-7-28","16:34:00",2021-07-28 16:34:00,"6_3",29451,4,15.75,18.875,20.8125,2027,202,0,94206477,27,"TMS-94206477",6,3,"6_3",1.5637,0,0,0
"376",74,362,"25-P6S3C4AA",24.6,25.5,30.3,25.3,99.5,1549.5,714.6,95,834.9,53.8818973862536,NA,25,6,3,4,"AA",9360.76539386387,54617.8668454187,74,"77_362_7_28",2.24615384615383,0.963137414012507,7,28,16,37,362,0,0.8832755,"2021-7-28","16:37:00",2021-07-28 16:37:00,"6_3",29451,4,15.75,18.875,20.8125,2027,202,0,94206477,27,"TMS-94206477",6,3,"6_3",1.5637,1.81654766950399,0.0231290032770898,3.32592203691374e-05
"377",75,363,"25-P6S3C1FS",21,19.5,22.8,20.2,99.2,1563.9,907.49,100,656.41,41.972632521261,NA,25,6,3,1,"FS",7190.8518215397,33961.2972637139,75,"78_363_7_28",0.584615384615374,0.782007073386375,7,28,16,41,363,0,0.8822886,"2021-7-28","16:41:00",2021-07-28 16:41:00,"6_3",29644,4,16.125,19.0625,20.5625,1947,202,0,94206477,27,"TMS-94206477",6,3,"6_3",1.5637,0.478013716626083,0.00608625966934157,1.40752490375808e-05
"378",76,364,"25-P6S3C2FS",25,25.5,25.2,23,96.8,NA,1454.14,80,-1454.14,NA,NA,25,6,3,2,"FS",8460.85962404196,46297.5666365499,76,"79_364_7_28",6.76043956043957,0.994981439613019,7,28,16,44,364,0,0.8832755,"2021-7-28","16:44:00",2021-07-28 16:44:00,"6_3",29548,4,16,17.875,18.75,1990,202,0,94206477,27,"TMS-94206477",6,3,"6_3",1.5637,6.06883336677856,0.0772707863299069,0.000131083203884575
"379",77,365,"25-P6S3C4FS",22,21,21,20,104,1552.9,488.76,60,1064.14,68.5259836435057,NA,25,6,3,4,"FS",7554.43152918704,36028.3081501433,77,"80_365_7_28",1.51868131868131,0.9316247987903,7,28,16,51,365,0,0.8822886,"2021-7-28","16:51:00",2021-07-28 16:51:00,"6_3",29452,4,15.75,18.875,20.75,2027,202,0,94206477,27,"TMS-94206477",6,3,"6_3",1.5637,1.23053673706924,0.0156676803488593,3.41547188932973e-05
"380",84,368,"10-P6S3C2AA",10.5,10.7,11,10.4,38.9,344.8,254.77,98,90.03,26.110788863109,NA,10,6,3,2,"AA",1479.68336098602,3465.3083820016,84,"87_368_7_28",2.31648351648351,0.970859769632775,7,28,17,17,368,0,0.8822886,"2021-7-28","17:17:00",2021-07-28 17:17:00,"6_3",29454,4,15.75,18.6875,20.5,2026,202,0,94206477,27,"TMS-94206477",6,3,"6_3",11.661397,9.95805674330621,0.00672985653948993,0.00287364229833834
"381",85,369,"10-P6S3C2AA-b",8,7.9,7.5,7.8,39.5,1399,101.2,98,1297.8,92.7662616154396,NA,10,6,3,2,"AA",1063.53426709314,1887.68583251939,85,"88_369_7_28",2.72967032967032,0.982762706897211,7,28,17,22,369,0,0.8822886,"2021-7-28","17:22:00",2021-07-28 17:22:00,"6_3",29454,4,15.75,18.6875,20.5,2026,202,0,94206477,27,"TMS-94206477",6,3,"6_3",11.661397,13.9929227577966,0.0131570022619414,0.00741273919459419
"382",6,376,"10-P6S3C4FS",9.4,8.6,8,8.5,40,220.7,NA,88,220.7,100,NA,10,6,3,4,"FS",1200.97050827686,2338.5230315159,7,"37_376_7_28",2.46959421402808,0.999854347393316,7,28,11,22,376,0,0.88386764,"2021-7-28","11:22:00",2021-07-28 11:22:00,"6_3",29430,4,15.375,19.875,22.5,2038,202,0,94206477,27,"TMS-94206477",6,3,"6_3",11.661397,11.0220419154221,0.00917761247213004,0.00471324924616084
"383",30,366,"10-P6S3C1AA",10,10.5,9.9,9.6,38,318.6,NA,95,318.6,100,NA,10,6,3,1,"AA",1351.00885100039,2985.13479445633,32,"30_366_7_28",0.851232970027255,0.999431776407854,7,28,11,2,366,0,0.88396633,"2021-7-28","11:2:00",2021-07-28 11:02:00,"6_3",29429,4,15.375,19.875,22.3125,2039,202,0,94206477,27,"TMS-94206477",6,3,"6_3",11.661397,3.56574699417674,0.00263932171246428,0.00119450116651304
"384",31,374,"10-P6S3C2FS",10.5,10.9,10.9,10.6,40.2,328,223.05,99,104.95,31.9969512195122,NA,10,6,3,2,"FS",1535.16503753843,3631.71134537909,33,"31_374_7_28",6.45829717063009,0.999822287044417,7,28,11,5,374,0,0.88396633,"2021-7-28","11:5:00",2021-07-28 11:05:00,"6_3",29429,4,15.375,19.875,22.3125,2039,202,0,94206477,27,"TMS-94206477",6,3,"6_3",11.661397,25.0372132611679,0.0163091346200237,0.00689405376146558
"385",32,372,"10-P6S3C1FS",10.1,9.8,9.4,9.1,38.6,326.6,203.54,85,123.06,37.6791181873852,NA,10,6,3,1,"FS",1309.15344114357,2795.19449531937,34,"32_372_7_28",4.51276557308437,0.999867746006455,7,28,11,7,372,0,0.88386764,"2021-7-28","11:7:00",2021-07-28 11:07:00,"6_3",29429,4,15.375,19.875,22.3125,2039,202,0,94206477,27,"TMS-94206477",6,3,"6_3",11.661397,19.3152952326111,0.0147540346498565,0.00691017933276382
"386",33,373,"10-P6S3C1FS-b",9.4,10.1,10.9,10.3,36.7,408.6,237.67,97,170.93,41.8330885952031,NA,10,6,3,1,"FS",1336.12929279579,2985.91384398457,35,"33_373_7_28",3.7796765607823,0.998891775178191,7,28,11,10,373,0,0.88386764,"2021-7-28","11:10:00",2021-07-28 11:10:00,"6_3",29622,4,15.75,20.25,22.625,1963,202,0,94206477,27,"TMS-94206477",6,3,"6_3",11.661397,15.6109338926441,0.0116837000556877,0.00522819301169522
"387",34,377,"10-P6S3C4FS-b",8.22,7.8,7.6,7.9,41,214.3,74.25,78,140.05,65.3523098460103,NA,10,6,3,4,"FS",1112.55505850114,1999.70333720373,36,"34_377_7_28",1.08066569714253,0.994422492642334,7,28,11,13,377,0,0.88396633,"2021-7-28","11:13:00",2021-07-28 11:13:00,"6_3",29622,4,15.75,20.25,22.625,1963,202,0,94206477,27,"TMS-94206477",6,3,"6_3",11.661397,4.97134261891266,0.00446840143409187,0.00248604006725533
"388",35,368,"10-P6S3C2AA",10.5,10.7,11,10.4,38.9,344.8,254.77,98,90.03,26.110788863109,NA,10,6,3,2,"AA",1479.68336098602,3465.3083820016,37,"35_368_7_28",0.649813044754397,0.996237674835679,7,28,11,15,368,0,0.88396633,"2021-7-28","11:15:00",2021-07-28 11:15:00,"6_3",29526,4,16,19.6875,21.4375,2013,202,0,94206477,27,"TMS-94206477",6,3,"6_3",11.661397,2.67632337308121,0.00180871356916373,0.000772318962139623
"389",36,370,"10-P6S3C4AA",9.1,9.2,9.2,9,40,141.1,66.08,90,75.02,53.1679659815734,NA,10,6,3,4,"AA",1277.47586216743,2615.87330295032,38,"36_370_7_28",1.1024703604896,0.999371583162672,7,28,11,18,370,0,0.88386764,"2021-7-28","11:18:00",2021-07-28 11:18:00,"6_3",29430,4,15.375,19.875,22.5,2038,202,0,94206477,27,"TMS-94206477",6,3,"6_3",11.661397,4.77405352889166,0.00373709881358679,0.00182503239874318
"390",37,369,"10-P6S3C2AA-b",8,7.9,7.5,7.8,39.5,1399,101.2,98,1297.8,92.7662616154396,NA,10,6,3,2,"AA",1063.53426709314,1887.68583251939,39,"38_369_7_28",0.389921662125346,0.997350634127496,7,28,11,24,369,0,0.88386764,"2021-7-28","11:24:00",2021-07-28 11:24:00,"6_3",29623,4,15.8125,20.3125,22.75,1962,202,0,94206477,27,"TMS-94206477",6,3,"6_3",11.661397,1.80436596630905,0.00169657529817141,0.000955861370162887
"391",38,371,"10-P6S3C4AA-b",9.1,9.5,8.3,8.4,39.4,186.9,102.45,95,84.45,45.1845906902087,NA,10,6,3,4,"AA",1215.11586398118,2412.31891204903,40,"39_371_7_28",0.773570861793373,0.996542824558953,7,28,11,26,371,0,0.88386764,"2021-7-28","11:26:00",2021-07-28 11:26:00,"6_3",29623,4,15.8125,20.3125,22.75,1962,202,0,94206477,27,"TMS-94206477",6,3,"6_3",11.661397,3.3875546640342,0.00278784498207051,0.00140427314444789
"392",39,375,"10-P6S3C2FS-b",9.6,9.1,8.5,8.7,39.5,270.8,176.93,98,93.87,34.6639586410635,NA,10,6,3,2,"FS",1240.53357387736,2500.39457473982,41,"40_375_7_28",7.20754303322618,0.999896654211659,7,28,11,29,375,0,0.88386764,"2021-7-28","11:29:00",2021-07-28 11:29:00,"6_3",29527,4,16,19.875,22.0625,2012,202,0,94206477,27,"TMS-94206477",6,3,"6_3",11.661397,32.2362625017698,0.0259858041576525,0.0128924701834806
"393",78,368,"10-P6S3C2AA",10.5,10.7,11,10.4,38.9,344.8,254.77,98,90.03,26.110788863109,NA,10,6,3,2,"AA",1479.68336098602,3465.3083820016,82,"81_368_7_28",1.03674432491252,0.999502527216415,7,28,13,56,368,0,0.88317681,"2021-7-28","13:56:00",2021-07-28 13:56:00,"6_3",29633,4,16,20.25,22.125,1954,202,0,94206477,27,"TMS-94206477",6,3,"6_3",11.661397,4.13356356165006,0.00279354601845058,0.00119284147498078
"394",79,370,"10-P6S3C4AA",9.1,9.2,9.2,9,40,141.1,66.08,90,75.02,53.1679659815734,NA,10,6,3,4,"AA",1277.47586216743,2615.87330295032,83,"82_370_7_28",1.30866825613082,0.999179432138903,7,28,13,58,370,0,0.88317681,"2021-7-28","13:58:00",2021-07-28 13:58:00,"6_3",29633,4,16,20.25,22.125,1954,202,0,94206477,27,"TMS-94206477",6,3,"6_3",11.661397,5.75850292405208,0.00450771955431073,0.00220136920146604
"395",80,376,"10-P6S3C4FS",9.4,8.6,8,8.5,40,220.7,NA,88,220.7,100,NA,10,6,3,4,"FS",1200.97050827686,2338.5230315159,84,"83_376_7_28",3.05131154401114,0.999685571232131,7,28,14,1,376,0,0.88317681,"2021-7-28","14:1:00",2021-07-28 14:01:00,"6_3",29537,4,16.125,19.625,22.25,1994,202,0,94206477,27,"TMS-94206477",6,3,"6_3",11.661397,13.760554583107,0.011457862194177,0.00588429294800959
"396",81,369,"10-P6S3C2AA-b",8,7.9,7.5,7.8,39.5,1399,101.2,98,1297.8,92.7662616154396,NA,10,6,3,2,"AA",1063.53426709314,1887.68583251939,85,"84_369_7_28",0.449000780113845,0.996833476311407,7,28,14,4,369,0,0.88317681,"2021-7-28","14:4:00",2021-07-28 14:04:00,"6_3",29441,4,15.625,19.375,21.3125,2030,202,0,94206477,27,"TMS-94206477",6,3,"6_3",11.661397,2.21616344576093,0.00208377248795017,0.00117401074245662
"397",82,371,"10-P6S3C4AA-b",9.1,9.5,8.3,8.4,39.4,186.9,102.45,95,84.45,45.1845906902087,NA,10,6,3,4,"AA",1215.11586398118,2412.31891204903,86,"85_371_7_28",1.06180177111714,0.999615246346611,7,28,14,6,371,0,0.88317681,"2021-7-28","14:6:00",2021-07-28 14:06:00,"6_3",29441,4,15.625,19.375,21.3125,2030,202,0,94206477,27,"TMS-94206477",6,3,"6_3",11.661397,4.95949072649692,0.00408149615481749,0.00205590177224301
"398",83,375,"10-P6S3C2FS-b",9.6,9.1,8.5,8.7,39.5,270.8,176.93,98,93.87,34.6639586410635,NA,10,6,3,2,"FS",1240.53357387736,2500.39457473982,87,"86_375_7_28",8.1209956804,0.999895001166555,7,28,14,9,375,0,0.88307812,"2021-7-28","14:9:00",2021-07-28 14:09:00,"6_3",29634,4,16.0625,20.125,21.75,1953,202,0,94206477,27,"TMS-94206477",6,3,"6_3",11.661397,36.8106995614885,0.0296732795763314,0.0147219562597711
"399",84,366,"10-P6S3C1AA",10,10.5,9.9,9.6,38,318.6,NA,95,318.6,100,NA,10,6,3,1,"AA",1351.00885100039,2985.13479445633,88,"87_366_7_28",0.785626643295363,0.995824937391426,7,28,14,11,366,0,0.88307812,"2021-7-28","14:11:00",2021-07-28 14:11:00,"6_3",29634,4,16.0625,20.125,21.75,1953,202,0,94206477,27,"TMS-94206477",6,3,"6_3",11.661397,3.37264527058272,0.00249639021097853,0.00112981339296505
"400",85,374,"10-P6S3C2FS",10.5,10.9,10.9,10.6,40.2,328,223.05,99,104.95,31.9969512195122,NA,10,6,3,2,"FS",1535.16503753843,3631.71134537909,89,"88_374_7_28",5.27323585839788,0.999978766763028,7,28,14,14,374,0,0.88307812,"2021-7-28","14:14:00",2021-07-28 14:14:00,"6_3",29538,4,16.125,19.625,22.125,1993,202,0,94206477,27,"TMS-94206477",6,3,"6_3",11.661397,20.5955557692269,0.0134158577518486,0.00567103324316571
"401",86,372,"10-P6S3C1FS",10.1,9.8,9.4,9.1,38.6,326.6,203.54,85,123.06,37.6791181873852,NA,10,6,3,1,"FS",1309.15344114357,2795.19449531937,90,"89_372_7_28",4.7967177432557,0.999953097661243,7,28,14,17,372,0,0.88307812,"2021-7-28","14:17:00",2021-07-28 14:17:00,"6_3",29442,4,15.625,19.375,21.1875,2030,202,0,94206477,27,"TMS-94206477",6,3,"6_3",11.661397,21.6014621877372,0.0165003287688477,0.00772807123937508
"402",87,373,"10-P6S3C1FS-b",9.4,10.1,10.9,10.3,36.7,408.6,237.67,97,170.93,41.8330885952031,NA,10,6,3,1,"FS",1336.12929279579,2985.91384398457,91,"90_373_7_28",3.16783898799239,0.999906630734579,7,28,14,21,373,0,0.88307812,"2021-7-28","14:21:00",2021-07-28 14:21:00,"6_3",29442,4,15.625,19.375,21.1875,2030,202,0,94206477,27,"TMS-94206477",6,3,"6_3",11.661397,13.9591222147893,0.0104474337102366,0.00467499162539849
"403",88,377,"10-P6S3C4FS-b",8.22,7.8,7.6,7.9,41,214.3,74.25,78,140.05,65.3523098460103,NA,10,6,3,4,"FS",1112.55505850114,1999.70333720373,92,"91_377_7_28",1.36923550472243,0.999850892375134,7,28,14,24,377,0,0.88317681,"2021-7-28","14:24:00",2021-07-28 14:24:00,"6_3",29635,4,16.0625,19.875,21.5625,1952,202,0,94206477,27,"TMS-94206477",6,3,"6_3",11.661397,6.60331310458509,0.00593526860008279,0.0033021463642796
"404",130,368,"10-P6S3C2AA",10.5,10.7,11,10.4,38.9,344.8,254.77,98,90.03,26.110788863109,NA,10,6,3,2,"AA",1479.68336098602,3465.3083820016,134,"133_368_7_28",1.05283719346047,0.963621046812712,7,28,16,24,368,0,0.88218991,"2021-7-28","16:24:00",2021-07-28 16:24:00,"6_3",29643,4,16.125,19.125,20.625,1948,202,0,94206477,27,"TMS-94206477",6,3,"6_3",11.661397,4.49798417931746,0.00303982885657383,0.00129800401103678
