"","V1","sample_code","Code","D1(cm)","D2(cm)","D3(cm)","D4(cm)","Length(cm)","FW(g)","DW(g)","Bark(%)","Watercontent(g)","Waterpercentage","Notes","DiamClass","Plot...16","SubPlot","Class","Species","Areacm2","Volcm3","X","ID","slope","rsq","Month","Day","Hour","Min","Sample_code1","Sample_code2","ATMP","Date","Time","DateTime","Loc...36","ReadIndex","TimeZone","T1","T2","T3","Soil_moist","Shake","Err_flag","Code_sens","Sensornumber","Serial","Plot...48","Subplot","Loc...50","chambervolume","respiration","correctedArea"
"470",155,408,"10-P6S5C1FS",11.1,11.5,10.1,10.6,39.2,527.8,316.16,96,211.64,40.0985221674877,NA,10,6,5,1,"FS",430.718471608306,14440.1065319495,159,"158_408_7_28",3.26324521105205,0.998559865782399,7,28,17,29,408,0,0.8813017,"2021-7-28","17:29:00",2021-07-28 17:29:00,"6_5",67,4,14.625,18.4375,20.25,1986,202,0,94206480,30,"TMS-94206480",6,5,"6_5",50000,61544.8434256989,142.88879507742
"471",156,404,"10-P6S5C2AA",9.2,9.1,9.1,8.8,40.2,183.2,135.15,98,48.05,26.2281659388646,NA,10,6,5,2,"AA",360.709377999959,10344.0535243032,160,"159_404_7_28",0.342001168987573,0.935960645625307,7,28,17,32,404,0,0.88120301,"2021-7-28","17:32:00",2021-07-28 17:32:00,"6_5",164,4,14.625,18.75,20.75,1949,202,0,94206480,30,"TMS-94206480",6,5,"6_5",50000,7019.00757974808,19.4588996234771
"472",157,413,"10-P6S5C4FS-b",8.3,8.6,9.2,8.66,37.5,287.2,82.82,80,204.38,71.1629526462395,NA,10,6,5,4,"FS",335.386324034983,8898.79288375129,161,"160_413_7_28",1.49709239051915,0.994534022708139,7,28,17,36,413,0,0.88120301,"2021-7-28","17:36:00",2021-07-28 17:36:00,"6_5",164,4,14.625,18.75,20.75,1949,202,0,94206480,30,"TMS-94206480",6,5,"6_5",50000,31845.1266983828,94.9505821085928
"473",158,409,"10-P6S5C1FS-b",10.5,11.2,11.1,12.1,39.4,430.6,253.87,97,176.73,41.0427310729215,NA,10,6,5,1,"FS",445.853872067907,15602.0020601324,162,"161_409_7_28",3.49504675867474,0.999759635065606,7,28,17,38,409,0,0.88120301,"2021-7-28","17:38:00",2021-07-28 17:38:00,"6_5",164,4,14.625,18.75,20.75,1949,202,0,94206480,30,"TMS-94206480",6,5,"6_5",50000,62219.4199002843,139.551148477651
"474",159,405,"10-P6S5C2AA-b",9.9,9.9,10.3,10.1,39.6,239.8,180.49,100,59.31,24.7331109257715,NA,10,6,5,2,"AA",397.819877724076,12566.3580479886,163,"162_405_7_28",1.34643579143456,0.996854709771327,7,28,17,40,405,0,0.88120301,"2021-7-28","17:40:00",2021-07-28 17:40:00,"6_5",164,4,14.625,18.75,20.75,1949,202,0,94206480,30,"TMS-94206480",6,5,"6_5",50000,26084.801184222,65.5693761042132
"475",23,540,"01-P6S5C1AA-S",1.1,1.1,1,0.9,38.9,9.88,8.95,100,0.93,12.9439558383234,NA,1,6,5,1,"AA",95.279816007825,370.233290833516,26,"26_540+541_7_30",0.140802417506727,0.982446022473628,7,30,10,25,540,541,0.87913052,"2021-7-30","10:25:00",2021-07-30 10:25:00,"6_5",134,4,14.3125,19.375,22.625,1968,202,0,94206480,30,"TMS-94206480",6,5,"6_5",2000,108.663140757224,1.14046337734636
"476",24,544,"01-P6S5C2AA-S",1,0.9,1.3,1.2,36.5,8.2,5.735,100,2.465,29.7127197127197,NA,1,6,5,2,"AA",82.540542365282,273.083726811456,27,"27_544+545_7_30",0.0693590480446821,0.981893217036296,7,30,10,28,544,545,0.87913052,"2021-7-30","10:28:00",2021-07-30 10:28:00,"6_5",134,4,14.3125,19.375,22.625,1968,202,0,94206480,30,"TMS-94206480",6,5,"6_5",2000,56.7180257611709,0.687153538562494
"477",25,548,"01-P6S5C4AA-S",1.2,1.2,1,1,32.3,10.705,7.43,100,3.275,29.2007286683403,NA,1,6,5,4,"AA",95.6211209216882,375.539702624817,28,"28_548+549_7_30",0.253682678498446,0.996314467989874,7,30,10,32,548,549,0.87913052,"2021-7-30","10:32:00",2021-07-30 10:32:00,"6_5",135,4,14.375,19.5,22.625,1967,202,0,94206480,30,"TMS-94206480",6,5,"6_5",2000,195.140141556432,2.04076400355365
"478",26,542,"01-P6S5C1AA-W",1.2,1.3,0.9,1,39,7.5025,4.83,100,2.6725,32.6023152886847,NA,1,6,5,1,"AA",76.4737138399923,238.652656726275,29,"29_542+543_7_30",0.809006673040332,0.999480597176033,7,30,10,36,542,543,0.87913052,"2021-7-30","10:36:00",2021-07-30 10:36:00,"6_5",135,4,14.375,19.5,22.625,1967,202,0,94206480,30,"TMS-94206480",6,5,"6_5",2000,674.751427892791,8.82331188079329
"479",27,557,"01-P6S5C2FS-F",1.2,1.2,1.3,1.4,40.2,13.777,8.38,100,5.397,39.0810602524698,NA,1,6,5,2,"FS",100.21609464836,399.891758079118,30,"30_557+556_7_30",1.3777814794535,0.999111991424654,7,30,10,38,557,556,0.87913052,"2021-7-30","10:38:00",2021-07-30 10:38:00,"6_5",135,4,14.375,19.5,22.625,1967,202,0,94206480,30,"TMS-94206480",6,5,"6_5",2000,1043.94208162271,10.4169104302629
"480",28,560,"01-P6S5C4FS-S",NA,1.1,1,0.9,36.7,17.65,11.78,22.5,5.87,33.7854163202963,NA,1,6,5,4,"FS",93.9562084051897,361.528461189194,31,"31_560+561_7_30",0,0.841011699811199,7,30,10,43,560,561,0.87913052,"2021-7-30","10:43:00",2021-07-30 10:43:00,"6_5",135,4,14.375,19.5,22.625,1967,202,0,94206480,30,"TMS-94206480",6,5,"6_5",2000,0,0
"481",53,540,"01-P6S5C1AA-S",1.1,1.1,1,0.9,38.9,9.88,8.95,100,0.93,12.9439558383234,NA,1,6,5,1,"AA",95.279816007825,370.233290833516,56,"56_540+541_7_30",0.204799046321519,0.97599799133461,7,30,13,32,540,541,0.87883445,"2021-7-30","13:32:00",2021-07-30 13:32:00,"6_5",147,4,14.5,19.625,22.5,1959,202,0,94206480,30,"TMS-94206480",6,5,"6_5",2000,158.876570728301,1.66747352571769
"482",54,544,"01-P6S5C2AA-S",1,0.9,1.3,1.2,36.5,8.2,5.735,100,2.465,29.7127197127197,NA,1,6,5,2,"AA",82.540542365282,273.083726811456,57,"57_544+545_7_30",0,0.38627744104739,7,30,13,35,544,545,0.87873576,"2021-7-30","13:35:00",2021-07-30 13:35:00,"6_5",147,4,14.5,19.625,22.5,1959,202,0,94206480,30,"TMS-94206480",6,5,"6_5",2000,0,0
"483",55,549,"01-P6S5C4AA-F",1.5,1.5,1.4,1.4,38.2,10.705,7.43,100,3.275,29.2007286683403,NA,1,6,5,4,"AA",95.6211209216882,375.539702624817,58,"58_549+548_7_30",0.232263967408577,0.991490121219728,7,30,13,37,549,548,0.87873576,"2021-7-30","13:37:00",2021-07-30 13:37:00,"6_5",147,4,14.5,19.625,22.5,1959,202,0,94206480,30,"TMS-94206480",6,5,"6_5",2000,179.576149061628,1.87799669498433
"484",56,552,"01-P6S5C1FS-S",1.2,1.2,1.1,1.2,42.3,12.57,7.85,100,4.72,37.3348447749073,NA,1,6,5,1,"FS",98.5714925410471,386.993164041642,59,"59_552+553_7_30",1.02779632152588,0.999270707775533,7,30,13,39,552,553,0.87873576,"2021-7-30","13:39:00",2021-07-30 13:39:00,"6_5",147,4,14.5,19.625,22.5,1959,202,0,94206480,30,"TMS-94206480",6,5,"6_5",2000,789.043559741874,8.0047845416696
"485",57,556,"01-P6S5C2FS-S",1.1,1.7,1.2,1.3,35.2,13.777,8.38,100,5.397,39.0810602524698,NA,1,6,5,2,"FS",100.21609464836,399.891758079118,60,"60_556+557_7_30",1.67668937329702,0.999729581613799,7,30,13,41,556,557,0.87873576,"2021-7-30","13:41:00",2021-07-30 13:41:00,"6_5",147,4,14.5,19.625,22.5,1959,202,0,94206480,30,"TMS-94206480",6,5,"6_5",2000,1276.90823112352,12.7415485067939
"486",58,560,"01-P6S5C4FS-S",NA,1.1,1,0.9,36.7,17.65,11.78,22.5,5.87,33.7854163202963,NA,1,6,5,4,"FS",93.9562084051897,361.528461189194,61,"61_560+561_7_30",0,0.952959166658547,7,30,13,43,560,561,0.87873576,"2021-7-30","13:43:00",2021-07-30 13:43:00,"6_5",147,4,14.5,19.625,22.5,1959,202,0,94206480,30,"TMS-94206480",6,5,"6_5",2000,0,0
"487",85,540,"01-P6S5C1AA-S",1.1,1.1,1,0.9,38.9,9.88,8.95,100,0.93,12.9439558383234,NA,1,6,5,1,"AA",95.279816007825,370.233290833516,87,"87_540+541_7_30",0.194077146143505,0.990853792384267,7,30,16,27,540,541,0.87804493,"2021-7-30","16:27:00",2021-07-30 16:27:00,"6_5",158,4,14.625,19.5625,21.875,1952,202,0,94206480,30,"TMS-94206480",6,5,"6_5",2000,154.721421858552,1.62386356671643
"488",86,544,"01-P6S5C2AA-S",1,0.9,1.3,1.2,36.5,8.2,5.735,100,2.465,29.7127197127197,NA,1,6,5,2,"AA",82.540542365282,273.083726811456,88,"88_544+545_7_30",0,0.368938743820995,7,30,16,29,544,545,0.87794624,"2021-7-30","16:29:00",2021-07-30 16:29:00,"6_5",158,4,14.625,19.5625,21.875,1952,202,0,94206480,30,"TMS-94206480",6,5,"6_5",2000,0,0
"489",87,548,"01-P6S5C4AA-S",1.2,1.2,1,1,32.3,10.705,7.43,100,3.275,29.2007286683403,NA,1,6,5,4,"AA",95.6211209216882,375.539702624817,89,"89_548+549_7_30",0.25429884791069,0.994952177009903,7,30,16,32,548,549,0.87794624,"2021-7-30","16:32:00",2021-07-30 16:32:00,"6_5",159,4,14.625,19.375,21.625,1951,202,0,94206480,30,"TMS-94206480",6,5,"6_5",2000,204.384158567137,2.13743738409554
"490",88,552,"01-P6S5C1FS-S",1.2,1.2,1.1,1.2,42.3,12.57,7.85,100,4.72,37.3348447749073,NA,1,6,5,1,"FS",98.5714925410471,386.993164041642,90,"90_552+553_7_30",0.852986102416436,0.99878775028629,7,30,16,34,552,553,0.87794624,"2021-7-30","16:34:00",2021-07-30 16:34:00,"6_5",159,4,14.625,19.375,21.625,1951,202,0,94206480,30,"TMS-94206480",6,5,"6_5",2000,680.725313514846,6.90590449598172
"491",89,556,"01-P6S5C2FS-S",1.1,1.7,1.2,1.3,35.2,13.777,8.38,100,5.397,39.0810602524698,NA,1,6,5,2,"FS",100.21609464836,399.891758079118,91,"91_556+557_7_30",1.67631213699204,0.994915970982948,7,30,16,36,556,557,0.87774886,"2021-7-30","16:36:00",2021-07-30 16:36:00,"6_5",159,4,14.625,19.375,21.625,1951,202,0,94206480,30,"TMS-94206480",6,5,"6_5",2000,1326.78434905726,13.2392342139524
"492",90,561,"01-P6S5C4FS-F",1.6,1.7,1.4,1.4,32.8,17.65,11.78,22.5,5.87,33.7854163202963,NA,1,6,5,4,"FS",93.9562084051897,361.528461189194,92,"92_561+560_7_30",0,0.903014141907467,7,30,16,38,561,560,0.87784755,"2021-7-30","16:38:00",2021-07-30 16:38:00,"6_5",159,4,14.625,19.375,21.625,1951,202,0,94206480,30,"TMS-94206480",6,5,"6_5",2000,0,0
"493",25,378,"25-P6S4C1AA",22.4,22.6,20,19.2,99.1,1361.6,745.51,94,616.09,45.2475029377203,NA,25,6,4,1,"AA",1371.3755412114,138170.104801391,25,"25_378_7_28",3.72307692307691,0.992898663049796,7,28,10,49,378,0,0.8852493,"2021-7-28","10:49:00",2021-07-28 10:49:00,"6_4",137,4,14.75,19.125,23,2668,202,0,94206479,29,"TMS-94206479",6,4,"6_4",1563.7,2730.70717709272,1.99121764610193
"494",26,379,"25-P6S4C2AA",26.1,25.2,25.2,27.5,98.3,2237.6,1423.05,96,814.55,36.402842331069,NA,25,6,4,2,"AA",1623.71464968168,208773.955196277,26,"26_379_7_28",4.36043956043955,0.96663556083809,7,28,10,54,379,0,0.8852493,"2021-7-28","10:54:00",2021-07-28 10:54:00,"6_4",137,4,14.75,19.125,23,2668,202,0,94206479,29,"TMS-94206479",6,4,"6_4",1563.7,3198.18361236834,1.96967097204877
"495",27,380,"25-P6S4C4AA",29.5,27.3,27.8,30.2,99.1,1426,781.53,60,644.47,45.1942496493689,NA,25,6,4,4,"AA",1798.39875212456,256450.256630945,27,"27_380_7_28",1.75824175824176,0.977188750114514,7,28,10,57,380,0,0.8852493,"2021-7-28","10:57:00",2021-07-28 10:57:00,"6_4",137,4,14.75,19.125,23,2668,202,0,94206479,29,"TMS-94206479",6,4,"6_4",1563.7,1289.59016627756,0.717076880060159
"496",28,381,"25-P6S4C1FS",23.1,22.4,20.2,22.5,90.1,2076,1225.41,100,850.59,40.9725433526012,NA,25,6,4,1,"FS",1329.30288541254,137669.495939033,28,"28_381_7_28",0.487912087912101,0.583242603550308,7,28,11,1,381,0,0.8852493,"2021-7-28","11:1:00",2021-07-28 11:01:00,"6_4",41,4,14.75,18.875,22.25,2687,202,0,94206479,29,"TMS-94206479",6,4,"6_4",1563.7,369.92401061873,0.278284215492338
"497",29,381,"25-P6S4C1FS",23.1,22.4,20.2,22.5,90.1,2076,1225.41,100,850.59,40.9725433526012,NA,25,6,4,1,"FS",1329.30288541254,137669.495939033,29,"29_381_7_28",0.67912087912087,0.822934712346481,7,28,11,5,381,0,0.8852493,"2021-7-28","11:5:00",2021-07-28 11:05:00,"6_4",138,4,14.75,19,22.75,2668,202,0,94206479,29,"TMS-94206479",6,4,"6_4",1563.7,503.577874271126,0.378828542236139
"498",30,382,"25-P6S4C2FS",28.5,28.8,27.8,27.3,98.2,2332.6,1430.71,80,901.89,38.6645802966647,NA,25,6,4,2,"FS",1760.35891965138,243629.265691599,30,"30_382_7_28",8.30109890109888,0.997181890592404,7,28,11,8,382,0,0.8852493,"2021-7-28","11:8:00",2021-07-28 11:08:00,"6_4",138,4,14.75,19,22.75,2668,202,0,94206479,29,"TMS-94206479",6,4,"6_4",1563.7,6155.38391948888,3.49666414659795
"499",31,383,"25-P6S4C4FS",25.2,25.6,25.5,29.2,99.9,1955.7,555.44,50,1400.26,71.5989159891599,NA,25,6,4,4,"FS",1687.59002535115,218422.855424151,31,"31_383_7_28",4.41538461538461,0.994563033109956,7,28,11,11,383,0,0.8852493,"2021-7-28","11:11:00",2021-07-28 11:11:00,"6_4",138,4,14.75,19,22.75,2668,202,0,94206479,29,"TMS-94206479",6,4,"6_4",1563.7,3274.0710336916,1.94008674174899
"500",55,378,"25-P6S4C1AA",22.4,22.6,20,19.2,99.1,1361.6,745.51,94,616.09,45.2475029377203,NA,25,6,4,1,"AA",1371.3755412114,138170.104801391,55,"57_378_7_28",3.81318681318681,0.996088741233171,7,28,14,20,378,0,0.8832755,"2021-7-28","14:20:00",2021-07-28 14:20:00,"6_4",151,4,14.875,19,22.4375,2663,202,0,94206479,29,"TMS-94206479",6,4,"6_4",1563.7,2860.52117698729,2.08587734798045
"501",56,379,"25-P6S4C2AA",26.1,25.2,25.2,27.5,98.3,2237.6,1423.05,96,814.55,36.402842331069,NA,25,6,4,2,"AA",1623.71464968168,208773.955196277,56,"58_379_7_28",3.43076923076923,0.98339538271859,7,28,14,23,379,0,0.8832755,"2021-7-28","14:23:00",2021-07-28 14:23:00,"6_4",151,4,14.875,19,22.4375,2663,202,0,94206479,29,"TMS-94206479",6,4,"6_4",1563.7,2573.64470160067,1.58503509351549
"502",57,380,"25-P6S4C4AA",29.5,27.3,27.8,30.2,99.1,1426,781.53,60,644.47,45.1942496493689,NA,25,6,4,4,"AA",1798.39875212456,256450.256630945,57,"59_380_7_28",2.27032967032966,0.977827973444151,7,28,14,27,380,0,0.8832755,"2021-7-28","14:27:00",2021-07-28 14:27:00,"6_4",151,4,14.875,19,22.4375,2663,202,0,94206479,29,"TMS-94206479",6,4,"6_4",1563.7,1703.12298318609,0.947021888874245
"503",58,381,"25-P6S4C1FS",23.1,22.4,20.2,22.5,90.1,2076,1225.41,100,850.59,40.9725433526012,NA,25,6,4,1,"FS",1329.30288541254,137669.495939033,58,"60_381_7_28",0.21758241758241,0.195064185491089,7,28,14,30,381,0,0.8832755,"2021-7-28","14:30:00",2021-07-28 14:30:00,"6_4",55,4,15,18.625,21.375,2683,202,0,94206479,29,"TMS-94206479",6,4,"6_4",1563.7,171.336237341459,0.128891796761794
"504",59,382,"25-P6S4C2FS",28.5,28.8,27.8,27.3,98.2,2332.6,1430.71,80,901.89,38.6645802966647,NA,25,6,4,2,"FS",1760.35891965138,243629.265691599,59,"61_382_7_28",9.46428571428574,0.994913861498357,7,28,14,33,382,0,0.8832755,"2021-7-28","14:33:00",2021-07-28 14:33:00,"6_4",152,4,14.9375,18.9375,22.375,2662,202,0,94206479,29,"TMS-94206479",6,4,"6_4",1563.7,7119.61237632405,4.04440952174345
"505",60,382,"25-P6S4C2FS",28.5,28.8,27.8,27.3,98.2,2332.6,1430.71,80,901.89,38.6645802966647,NA,25,6,4,2,"FS",1760.35891965138,243629.265691599,60,"62_382_7_28",10.8857142857142,0.996585617026146,7,28,14,36,382,0,0.8832755,"2021-7-28","14:36:00",2021-07-28 14:36:00,"6_4",152,4,14.9375,18.9375,22.375,2662,202,0,94206479,29,"TMS-94206479",6,4,"6_4",1563.7,8188.89755586245,4.6518340461411
"506",86,380,"25-P6S4C4AA",29.5,27.3,27.8,30.2,99.1,1426,781.53,60,644.47,45.1942496493689,NA,25,6,4,4,"AA",1798.39875212456,256450.256630945,86,"89_380_7_28",1.77802197802197,0.907029858709888,7,28,17,25,380,0,0.8822886,"2021-7-28","17:25:00",2021-07-28 17:25:00,"6_4",163,4,15.0625,18.3125,20.875,2658,202,0,94206479,29,"TMS-94206479",6,4,"6_4",1563.7,1432.04503208902,0.796288937810512
"507",87,381,"25-P6S4C1FS",23.1,22.4,20.2,22.5,90.1,2076,1225.41,100,850.59,40.9725433526012,NA,25,6,4,1,"FS",1329.30288541254,137669.495939033,87,"90_381_7_28",0,0.0244877393349007,7,28,17,28,381,0,0.8822886,"2021-7-28","17:28:00",2021-07-28 17:28:00,"6_4",163,4,15.0625,18.3125,20.875,2658,202,0,94206479,29,"TMS-94206479",6,4,"6_4",1563.7,0,0
"508",88,382,"25-P6S4C2FS",28.5,28.8,27.8,27.3,98.2,2332.6,1430.71,80,901.89,38.6645802966647,NA,25,6,4,2,"FS",1760.35891965138,243629.265691599,88,"91_382_7_28",8.6098901098901,0.997112401526841,7,28,17,32,382,0,0.8822886,"2021-7-28","17:32:00",2021-07-28 17:32:00,"6_4",164,4,15.0625,18.25,20.625,2657,202,0,94206479,29,"TMS-94206479",6,4,"6_4",1563.7,7018.58696487141,3.98702042323355
"509",89,383,"25-P6S4C4FS",25.2,25.6,25.5,29.2,99.9,1955.7,555.44,50,1400.26,71.5989159891599,NA,25,6,4,4,"FS",1687.59002535115,218422.855424151,89,"92_383_7_28",4.07472527472527,0.954475933423302,7,28,17,35,383,0,0.8813017,"2021-7-28","17:35:00",2021-07-28 17:35:00,"6_4",164,4,15.0625,18.25,20.625,2657,202,0,94206479,29,"TMS-94206479",6,4,"6_4",1563.7,3317.90808123199,1.96606286561904
"510",40,394,"10-P6S4C4FS",8,8.8,9.2,7.3,38.8,259.4,99.47,70,159.93,61.6538164996145,NA,10,6,4,4,"FS",325.916133806044,8448.15419414057,42,"41_394_7_28",2.09501953333472,0.999366348183315,7,28,11,35,394,0,0.88376895,"2021-7-28","11:35:00",2021-07-28 11:35:00,"6_4",140,4,14.75,18.625,21.6875,2667,202,0,94206479,29,"TMS-94206479",6,4,"6_4",50000,43230.4319085977,132.642810295254
"511",41,385,"10-P6S4C1AA-b",11.2,11.6,11.4,11.7,40.1,378.9,214.71,97,164.19,43.3333333333333,NA,10,6,4,1,"AA",456.695313949375,16588.4503723871,43,"42_385_7_28",1.08196301564723,0.997281054729572,7,28,11,38,385,0,0.88376895,"2021-7-28","11:38:00",2021-07-28 11:38:00,"6_4",140,4,14.75,18.625,21.6875,2667,202,0,94206479,29,"TMS-94206479",6,4,"6_4",50000,17952.30473574,39.3091502964929
"512",42,389,"10-P6S4C4AA-b",10.1,10.1,9.6,9.7,39.6,174.2,87.77,97,86.43,49.6153846153846,NA,10,6,4,4,"AA",391.4462601189,12133.7324652554,44,"43_389_7_28",1.26329934533766,0.998967448624635,7,28,11,41,389,0,0.88376895,"2021-7-28","11:41:00",2021-07-28 11:41:00,"6_4",140,4,14.75,18.625,21.6875,2667,202,0,94206479,29,"TMS-94206479",6,4,"6_4",50000,23755.8157018458,60.6872976500785
"513",43,393,"10-P6S4C2FS-b",10.2,8.6,9.2,10.7,36.8,289.5,208.94,98,80.56,27.8272884283247,NA,10,6,4,2,"FS",370.281853448621,10824.7177239012,45,"44_393_7_28",3.42467471179102,0.999905117020689,7,28,11,44,393,0,0.88376895,"2021-7-28","11:44:00",2021-07-28 11:44:00,"6_4",44,4,14.875,18.875,22.0625,2686,202,0,94206479,29,"TMS-94206479",6,4,"6_4",50000,65493.3805812424,176.874399788349
"514",44,384,"10-P6S4C1AA",10.4,10.3,10.5,10.6,40.5,281.5,127.7,92,153.8,54.6358792184725,NA,10,6,4,1,"AA",418.0594366388,13894.7498710306,46,"45_384_7_28",0.505288736420779,0.986526107088051,7,28,11,47,384,0,0.88376895,"2021-7-28","11:47:00",2021-07-28 11:47:00,"6_4",141,4,14.75,18.625,22.0625,2666,202,0,94206479,29,"TMS-94206479",6,4,"6_4",50000,8905.86119592287,21.3028589129001
"515",45,392,"10-P6S4C2FS",9.5,10.1,9.4,9,40.5,255.9,180.57,99,75.33,29.4372801875733,NA,10,6,4,2,"FS",381.551051543686,11486.7308830265,47,"46_392_7_28",3.19735724398278,0.99989060923097,7,28,11,49,392,0,0.88376895,"2021-7-28","11:49:00",2021-07-28 11:49:00,"6_4",141,4,14.75,18.625,22.0625,2666,202,0,94206479,29,"TMS-94206479",6,4,"6_4",50000,60112.8742897375,157.548705596621
"516",46,387,"10-P6S4C2AA-b",11.5,11.2,10.5,11.1,40.2,379.1,237.44,100,141.66,37.3674492218412,NA,10,6,4,2,"AA",442.858024685721,15493.6108303982,48,"47_387_7_28",0.992332499670949,0.988448198179162,7,28,11,52,387,0,0.88376895,"2021-7-28","11:52:00",2021-07-28 11:52:00,"6_4",141,4,14.75,18.625,22.0625,2666,202,0,94206479,29,"TMS-94206479",6,4,"6_4",50000,16715.627242682,37.7448895829413
"517",47,391,"10-P6S4C1FS-b",9.5,9.7,9,11.5,40.5,396.4,246.1,99,150.3,37.9162462159435,NA,10,6,4,1,"FS",398.925191765007,12537.793902184,49,"48_391_7_28",3.43201847857992,0.999838090686461,7,28,11,55,391,0,0.88376895,"2021-7-28","11:55:00",2021-07-28 11:55:00,"6_4",141,4,14.75,18.625,22.0625,2666,202,0,94206479,29,"TMS-94206479",6,4,"6_4",50000,62763.7542116701,157.332140229043
"518",48,395,"10-P6S4C4FS-b",8.6,8.9,9.2,10.7,37.7,223.4,121.6,75,101.8,45.5684870188004,NA,10,6,4,4,"FS",367.537697158377,10368.3623828585,50,"49_395_7_28",1.58633293078951,0.999363656788361,7,28,11,58,395,0,0.88376895,"2021-7-28","11:58:00",2021-07-28 11:58:00,"6_4",141,4,14.75,18.625,22.0625,2666,202,0,94206479,29,"TMS-94206479",6,4,"6_4",50000,30690.3827534239,83.5026801079374
"519",89,384,"10-P6S4C1AA",10.4,10.3,10.5,10.6,40.5,281.5,127.7,92,153.8,54.6358792184725,NA,10,6,4,1,"AA",418.0594366388,13894.7498710306,93,"92_384_7_28",0.994571948647289,0.999152925851094,7,28,14,28,384,0,0.88307812,"2021-7-28","14:28:00",2021-07-28 14:28:00,"6_4",151,4,14.875,19,22.4375,2663,202,0,94206479,29,"TMS-94206479",6,4,"6_4",50000,17223.172559552,41.1979040540895
"520",90,392,"10-P6S4C2FS",9.5,10.1,9.4,9,40.5,255.9,180.57,99,75.33,29.4372801875733,NA,10,6,4,2,"FS",381.551051543686,11486.7308830265,94,"93_392_7_28",3.32318467695742,0.99986474272188,7,28,14,31,392,0,0.88307812,"2021-7-28","14:31:00",2021-07-28 14:31:00,"6_4",55,4,15,18.625,21.375,2683,202,0,94206479,29,"TMS-94206479",6,4,"6_4",50000,64437.664647096,168.883467589443
"521",91,387,"10-P6S4C2AA-b",11.5,11.2,10.5,11.1,40.2,379.1,237.44,100,141.66,37.3674492218412,NA,10,6,4,2,"AA",442.858024685721,15493.6108303982,95,"94_387_7_28",1.47939614296332,0.999692810712799,7,28,14,33,387,0,0.88307812,"2021-7-28","14:33:00",2021-07-28 14:33:00,"6_4",152,4,14.9375,18.9375,22.375,2662,202,0,94206479,29,"TMS-94206479",6,4,"6_4",50000,24552.8555533594,55.4418214974959
"522",92,391,"10-P6S4C1FS-b",9.5,9.7,9,11.5,40.5,396.4,246.1,99,150.3,37.9162462159435,NA,10,6,4,1,"FS",398.925191765007,12537.793902184,96,"95_391_7_28",3.58627322081448,0.999888040174831,7,28,14,36,391,0,0.88307812,"2021-7-28","14:36:00",2021-07-28 14:36:00,"6_4",152,4,14.9375,18.9375,22.375,2662,202,0,94206479,29,"TMS-94206479",6,4,"6_4",50000,64618.181638522,161.980699570827
"523",93,395,"10-P6S4C4FS-b",8.6,8.9,9.2,10.7,37.7,223.4,121.6,75,101.8,45.5684870188004,NA,10,6,4,4,"FS",367.537697158377,10368.3623828585,97,"96_395_7_28",1.71090562063981,0.999277591923702,7,28,14,39,395,0,0.88297943,"2021-7-28","14:39:00",2021-07-28 14:39:00,"6_4",152,4,14.9375,18.9375,22.375,2662,202,0,94206479,29,"TMS-94206479",6,4,"6_4",50000,32609.0047339589,88.7228847165227
"524",94,386,"10-P6S4C2AA",12.5,12,12.5,12.2,39.5,409.5,257.63,97,151.87,37.0866910866911,NA,10,6,4,2,"AA",485.778729436398,18774.1197369414,98,"97_386_7_28",1.50757102354917,0.999709942934658,7,28,14,42,386,0,0.88288074,"2021-7-28","14:42:00",2021-07-28 14:42:00,"6_4",152,4,14.9375,18.9375,22.375,2662,202,0,94206479,29,"TMS-94206479",6,4,"6_4",50000,22636.7148729056,46.5988185591593
"525",95,394,"10-P6S4C4FS",8,8.8,9.2,7.3,38.8,259.4,99.47,70,159.93,61.6538164996145,NA,10,6,4,4,"FS",325.916133806044,8448.15419414057,99,"98_394_7_28",2.57228201122493,0.999366507042904,7,28,14,46,394,0,0.88288074,"2021-7-28","14:46:00",2021-07-28 14:46:00,"6_4",56,4,15.0625,18.625,21.5,2683,202,0,94206479,29,"TMS-94206479",6,4,"6_4",50000,53487.7604749551,164.115104859418
"526",96,385,"10-P6S4C1AA-b",11.2,11.6,11.4,11.7,40.1,378.9,214.71,97,164.19,43.3333333333333,NA,10,6,4,1,"AA",456.695313949375,16588.4503723871,100,"99_385_7_28",1.22632519241717,0.999575095251087,7,28,14,48,385,0,0.88297943,"2021-7-28","14:48:00",2021-07-28 14:48:00,"6_4",153,4,14.9375,19,22.3125,2662,202,0,94206479,29,"TMS-94206479",6,4,"6_4",50000,19759.9823300366,43.267320085152
"527",97,389,"10-P6S4C4AA-b",10.1,10.1,9.6,9.7,39.6,174.2,87.77,97,86.43,49.6153846153846,NA,10,6,4,4,"AA",391.4462601189,12133.7324652554,101,"100_389_7_28",1.42872162910878,0.999740495132852,7,28,14,52,389,0,0.88288074,"2021-7-28","14:52:00",2021-07-28 14:52:00,"6_4",153,4,14.9375,19,22.3125,2662,202,0,94206479,29,"TMS-94206479",6,4,"6_4",50000,26087.703993918,66.6444072961483
